product_id,classification_code,cmd_code,product_label,primary_strict,primary_broad,primary_strict_rule,primary_broad_rule
HS1992:560500,H0,560500,"Metallised yarn, whether or not gimped, being textile yarn, or strip or the like of heading No. 54.04 or 54.05, combined with metal in the form of thread, strip or powder or covered with metal.",False,False,not_primary_strict,not_primary_broad
HS1992:740921,H0,740921,Of copper-zinc base alloys (brass) :-- In coils,False,False,not_primary_strict,not_primary_broad
HS1992:741531,H0,741531,Other threaded articles :-- Screws for wood,False,False,not_primary_strict,not_primary_broad
HS1992:741532,H0,741532,Other threaded articles :-- Other screws; bolts and nuts,False,False,not_primary_strict,not_primary_broad
HS1992:790112,H0,790112,"Zinc, not alloyed :-- Containing by weight less than 99.99 % of zinc",False,True,not_primary_strict,broad_first_stage_metals_scrap
HS1992:841182,H0,841182,"Other gas turbines :-- Of a power exceeding 5,000 kW",False,False,not_primary_strict,not_primary_broad
HS1992:843359,H0,843359,Other harvesting machinery; threshing machinery :- Other,False,False,not_primary_strict,not_primary_broad
HS1992:854089,H0,854089,Other valves and tubes :-- Other,False,False,not_primary_strict,not_primary_broad
HS1992:900110,H0,900110,"Optical fibres, optical fibre bundles and cables",False,False,not_primary_strict,not_primary_broad
HS1992:040620,H0,040620,"Grated or powdered cheese, of all kinds",True,True,strict_hs01_10_12_14_raw_agriculture,strict_hs01_10_12_14_raw_agriculture
HS1992:090810,H0,090810,Nutmeg,True,True,strict_hs01_10_12_14_raw_agriculture,strict_hs01_10_12_14_raw_agriculture
HS1992:120210,H0,120210,In shell,True,True,strict_hs01_10_12_14_raw_agriculture,strict_hs01_10_12_14_raw_agriculture
HS1992:120720,H0,120720,Cotton seeds,True,True,strict_hs01_10_12_14_raw_agriculture,strict_hs01_10_12_14_raw_agriculture
HS1992:160290,H0,160290,"Other, including preparations of blood of any animal",False,False,not_primary_strict,not_primary_broad
HS1992:253020,H0,253020,"Kieserite, epsomite (natural magnesium sulphates)",True,True,strict_minerals_ores_hs25_26,strict_minerals_ores_hs25_26
HS1992:282490,H0,282490,Other,False,False,not_primary_strict,not_primary_broad
HS1992:290311,H0,290311,Saturated chlorinated derivatives of acyclic hydrocarbons:-- Chloromethane (methyl chloride) and chloroethane (ethylchloride),False,False,not_primary_strict,not_primary_broad
HS1992:290950,H0,290950,"Ether-phenols, ether-alcohol-phenols and their halogenated, sulphonated, nitrated or nitrosated derivatives",False,False,not_primary_strict,not_primary_broad
HS1992:291522,H0,291522,Acetic acid and its salts; acetic anhydride :-- Sodium acetate,False,False,not_primary_strict,not_primary_broad
HS1992:292122,H0,292122,Acyclic polyamines and their derivatives; salts thereof :-- Hexamethylenediamine and its salts,False,False,not_primary_strict,not_primary_broad
HS1992:292249,H0,292249,"Amino-acids and their esters, other than those containing more than one kind of oxygen function; salts thereof :-- Other",False,False,not_primary_strict,not_primary_broad
