cmd_code,trade_value,rank,share,gini_contribution,theil_contribution,hhi_contribution,country,iso3,reporter_code,snapshot,year,total_nonenergy_imports,product_label
870323,14898353.0,1,0.040835601711696416,0.04082224364767558,0.21657878033502923,0.0016675463671563032,Antigua and Barbuda,ATG,28,mid,2015,364837357.00000006,"Other vehicles, with spark-ignition internal combustion reciprocating piston engine :-- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc"
020741,8679856.732,2,0.023791030620803448,0.0237676831913424,0.11332690549981857,0.0005660131380000073,Antigua and Barbuda,ATG,28,mid,2015,364837357.00000006,"Fowl cuts & offal, domestic, except livers, frozen"
300490,6741619.0,3,0.018478422975748064,0.01844819984363202,0.08335108325926084,0.0003414521156706539,Antigua and Barbuda,ATG,28,mid,2015,364837357.00000006,Other
210690,6712721.118,4,0.018399215401617982,0.018357084388267858,0.08291476210984973,0.00033853112739513637,Antigua and Barbuda,ATG,28,mid,2015,364837357.00000006,Other
220210,6704289.0,5,0.018376103409827076,0.018322003007246623,0.08278751208470138,0.0003376811765286583,Antigua and Barbuda,ATG,28,mid,2015,364837357.00000006,"Waters, including mineral waters and aerated waters, containing added sugar or other sweetening matter or flavoured"
711319,6231626.0,6,0.01708055899549782,0.017019098037385137,0.07570209858446342,0.00029174549559868144,Antigua and Barbuda,ATG,28,mid,2015,364837357.00000006,"Of precious metal whether or not plated or clad with precious metal :-- Of other precious metal, whether or not plated or clad with precious metal"
870421,5825631.0,7,0.015967748061501277,0.015899844651360774,0.0696943046180946,0.0002549689781555778,Antigua and Barbuda,ATG,28,mid,2015,364837357.00000006,"Other, with compression-ignition internal combustion piston engine (diesel or semi-diesel) :-- g.v.w. not exceeding 5 tonnes"
440710,4992119.0,8,0.013683135523865773,0.013615995506574968,0.0576099043432865,0.00018722819776447746,Antigua and Barbuda,ATG,28,mid,2015,364837357.00000006,Coniferous
220300,4674479.0,9,0.012812500996163063,0.012741250581725781,0.053101955460445154,0.00016416018177667948,Antigua and Barbuda,ATG,28,mid,2015,364837357.00000006,Beer made from malt.
630631,4565491.3192,10,0.01251377149736341,0.012435995357863933,0.05156863874000851,0.0001565944770882249,Antigua and Barbuda,ATG,28,mid,2015,364837357.00000006,Sails :-- Of synthetic fibres
870323,17936445.837,1,0.029308297816265216,0.029299095838928868,0.14572061893996704,0.0008589763208868964,Antigua and Barbuda,ATG,28,end,2024,611992069.599,"Other vehicles, with spark-ignition internal combustion reciprocating piston engine :-- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc"
020741,12825186.546572,2,0.020956458724988938,0.02093671951739868,0.09716604800361604,0.00043917316229216495,Antigua and Barbuda,ATG,28,end,2024,611992069.599,"Fowl cuts & offal, domestic, except livers, frozen"
870322,11446072.478,3,0.018702975163550555,0.018673614135036348,0.08458988749978844,0.0003498012799683889,Antigua and Barbuda,ATG,28,end,2024,611992069.599,"Other vehicles, with spark-ignition internal combustion reciprocating piston engine :-- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc"
220210,10027165.729,4,0.01638447003989802,0.01634846021563451,0.07193528079667036,0.00026845085848831586,Antigua and Barbuda,ATG,28,end,2024,611992069.599,"Waters, including mineral waters and aerated waters, containing added sugar or other sweetening matter or flavoured"
210690,9664094.7991816,5,0.01579120919902422,0.01574658725780249,0.06874820748865337,0.00024936228796734717,Antigua and Barbuda,ATG,28,end,2024,611992069.599,Other
870421,9291852.947999999,6,0.015182962998341413,0.015130525763496277,0.0655037836593816,0.00023052236540900445,Antigua and Barbuda,ATG,28,end,2024,611992069.599,"Other, with compression-ignition internal combustion piston engine (diesel or semi-diesel) :-- g.v.w. not exceeding 5 tonnes"
842129,8170295.896000001,7,0.013350329688673062,0.01329583854708664,0.055879971518847014,0.00017823130279626538,Antigua and Barbuda,ATG,28,end,2024,611992069.599,Filtering or purifying machinery and apparatus for liquids :-- Other
300490,7843636.539,8,0.012816565652786062,0.012756205061014698,0.053122866904035386,0.00016426435513217541,Antigua and Barbuda,ATG,28,end,2024,611992069.599,Other
761010,7556994.854,9,0.012348190817164715,0.01228228210636666,0.05072180853129948,0.00015247781645711097,Antigua and Barbuda,ATG,28,end,2024,611992069.599,"Doors, windows and their frames and thresholds for doors"
440710,7434185.851000001,10,0.012147519911281133,0.0120750543293928,0.04969849509851428,0.00014756223999497158,Antigua and Barbuda,ATG,28,end,2024,611992069.599,Coniferous
100190,78313581.0,1,0.08881731570620273,0.08878423663145181,0.5400717035008292,0.007888515569255286,Azerbaijan,AZE,31,start,2000,881737759.9999999,Other
841199,33470601.0,2,0.03795981358448344,0.0379174003849477,0.19855447126098683,0.0014409474473687338,Azerbaijan,AZE,31,start,2000,881737759.9999999,Parts :-- Other
890400,29679012.0,3,0.033659681309327165,0.03359700033854629,0.17201517348989204,0.0011329741458454684,Azerbaijan,AZE,31,start,2000,881737759.9999999,Tugs and pusher craft.
260600,28032908.0,4,0.03179279517302288,0.03170990892862394,0.1606604682055797,0.001010781824913787,Azerbaijan,AZE,31,start,2000,881737759.9999999,Aluminium ores and concentrates.
847810,17885377.0,5,0.02028423621100224,0.020216244357781004,0.09338791866614922,0.00041145023866373455,Azerbaijan,AZE,31,start,2000,881737759.9999999,Machinery
730420,16406070.0,6,0.018606518563977572,0.018530290741182877,0.08405742577912802,0.000346202533071642,Azerbaijan,AZE,31,start,2000,881737759.9999999,"Casings, tubing and drill pipe, for oil drilling"
870323,15171205.0,7,0.01720602846814681,0.017122721812621332,0.07638411626385255,0.0002960474156466785,Azerbaijan,AZE,31,start,2000,881737759.9999999,"Other vehicles, with spark-ignition internal combustion reciprocating piston engine :-- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc"
440710,13909367.0,8,0.015774947644297328,0.015686819445167175,0.06866115841791842,0.00024884897318032184,Azerbaijan,AZE,31,start,2000,881737759.9999999,Coniferous
730890,13895277.0,9,0.015758967836423384,0.015659190386434856,0.06857563388480073,0.0002483450672694267,Azerbaijan,AZE,31,start,2000,881737759.9999999,Other
841480,13511078.0,10,0.015323238510279974,0.01521480591002101,0.06624989514924469,0.00023480163844292725,Azerbaijan,AZE,31,start,2000,881737759.9999999,Other
870323,377315565.0,1,0.04334475710784635,0.043332872063396706,0.23247123751643,0.0018787679687381964,Azerbaijan,AZE,31,mid,2012,8704987412.0,"Other vehicles, with spark-ignition internal combustion reciprocating piston engine :-- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc"
240220,298320834.0,2,0.0342701051570458,0.03424191477715243,0.1757506226637446,0.0011744401074749772,Azerbaijan,AZE,31,mid,2012,8704987412.0,Cigarettes containing tobacco
100190,294331706.0,3,0.03381184740075073,0.03376549170099648,0.17294531594502538,0.001143241024651654,Azerbaijan,AZE,31,mid,2012,8704987412.0,Other
880240,267348512.0,4,0.03071210782355121,0.03065315944001272,0.15413725650867555,0.0009432335669654353,Azerbaijan,AZE,31,mid,2012,8704987412.0,"Aeroplanes and other aircraft, of an unladen weight exceeding 15,000 kg"
300490,203415745.0,5,0.023367724199070905,0.023310057756024117,0.11089099704747567,0.000546050534243844,Azerbaijan,AZE,31,mid,2012,8704987412.0,Other
870422,153925492.0,6,0.017682448545279988,0.017629115138644923,0.07898208237223836,0.00031266898655647437,Azerbaijan,AZE,31,mid,2012,8704987412.0,"Other, with compression-ignition internal combustion piston engine (diesel or semi-diesel) :-- g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes"
440710,146631072.0,7,0.016844489837844697,0.016784446413690052,0.0744213951697154,0.00028373683789725324,Azerbaijan,AZE,31,mid,2012,8704987412.0,Coniferous
390120,126186632.0,8,0.014495900571441286,0.014436279373587813,0.061868316620995026,0.0002101311333771118,Azerbaijan,AZE,31,mid,2012,8704987412.0,Polyethylene having a specific gravity of 0.94 or more
170111,110648306.0,9,0.012710909363001385,0.01265165916854813,0.05257971681563209,0.00016156721683443628,Azerbaijan,AZE,31,mid,2012,8704987412.0,Raw sugar not containing added flavouring or colouring matter :-- Cane sugar
870324,105776934.0,10,0.012151302350441583,0.012087996963916112,0.04971775301646626,0.00014765414881184714,Azerbaijan,AZE,31,mid,2012,8704987412.0,"Other vehicles, with spark-ignition internal combustion reciprocating piston engine :-- Of a cylinder capacity exceeding 3,000 cc"
710813,3312896420.8,1,0.17644997153245245,0.17640845389209187,1.1940649418153941,0.031134592453803282,Azerbaijan,AZE,31,end,2024,18775273195.160004,Non-monetary :-- Other semi-manufactured forms
870323,597198317.914619,2,0.031807703233238074,0.03178525073683814,0.1607507155692106,0.001011729984973744,Azerbaijan,AZE,31,end,2024,18775273195.160004,"Other vehicles, with spark-ignition internal combustion reciprocating piston engine :-- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc"
852520,461599082.1412,3,0.02458547885525275,0.024556554762481864,0.11791877135345429,0.0006044457705420801,Azerbaijan,AZE,31,end,2024,18775273195.160004,Transmission apparatus incorporating reception apparatus
300490,367594794.94,4,0.01957866557354599,0.01954641835966015,0.0894463414919081,0.0003833241456407549,Azerbaijan,AZE,31,end,2024,18775273195.160004,Other
870324,320507038.03234696,5,0.017070699035951663,0.017034549320346117,0.07564854151810471,0.00029140876557604104,Azerbaijan,AZE,31,end,2024,18775273195.160004,"Other vehicles, with spark-ignition internal combustion reciprocating piston engine :-- Of a cylinder capacity exceeding 3,000 cc"
100190,278848058.94,6,0.014851877575442313,0.014813437421717639,0.0637479344177852,0.00022057826751592624,Azerbaijan,AZE,31,end,2024,18775273195.160004,Other
870332,228713157.08999997,7,0.012181615399820597,0.012144353988009381,0.049872131430827235,0.00014839175374914632,Azerbaijan,AZE,31,end,2024,18775273195.160004,"Other vehicles, with compression-ignition internal combustion piston engine (diesel or semi-diesel) :-- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc"
440710,179557565.16,8,0.009563512780537721,0.009529759206018175,0.0368393810563074,9.146077670350834e-05,Azerbaijan,AZE,31,end,2024,18775273195.160004,Coniferous
040500,173604336.53,9,0.009246434644410538,0.009209448905832897,0.03530620917722728,8.549655363335544e-05,Azerbaijan,AZE,31,end,2024,18775273195.160004,Butter and other fats and oils derived from milk
170111,148971662.92,10,0.007934460466780464,0.00789898876116427,0.029082468079454117,6.295566289890205e-05,Azerbaijan,AZE,31,end,2024,18775273195.160004,Raw sugar not containing added flavouring or colouring matter :-- Cane sugar
870323,437414353.0,1,0.023935171351955012,0.02392943425431552,0.11415808626035757,0.0005728924276474479,Argentina,ARG,32,start,2000,18274962254.0,"Other vehicles, with spark-ignition internal combustion reciprocating piston engine :-- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc"
870829,382735751.0,2,0.020943176006627717,0.02092811619645996,0.09709118326737223,0.0004386166212445869,Argentina,ARG,32,start,2000,18274962254.0,Other parts and accessories of bodies (including cabs) :-- Other
880240,284691036.0,3,0.015578201040480244,0.01555953109675963,0.06760929555924941,0.00024268034765761976,Argentina,ARG,32,start,2000,18274962254.0,"Aeroplanes and other aircraft, of an unladen weight exceeding 15,000 kg"
870899,278604643.0,4,0.015245155591991407,0.015219576471870616,0.06583442066169042,0.00023241476902402687,Argentina,ARG,32,start,2000,18274962254.0,Other parts and accessories :-- Other
847191,267358940.5864,5,0.014629794407804089,0.014598234448630973,0.06257428409492177,0.0002140308844146158,Argentina,ARG,32,start,2000,18274962254.0,Digital computer cpu with some of storage/input/outpu
852990,257736234.0,6,0.014103243028235915,0.014066058063396366,0.059805168481293206,0.00019890146391348494,Argentina,ARG,32,start,2000,18274962254.0,Other
870421,232801685.0,7,0.012738832604102626,0.012699138255144491,0.05272317747709182,0.00016227785611534808,Argentina,ARG,32,start,2000,18274962254.0,"Other, with compression-ignition internal combustion piston engine (diesel or semi-diesel) :-- g.v.w. not exceeding 5 tonnes"
293100,214065465.0,8,0.011713592730028519,0.011671477703434456,0.047497109195596264,0.00013720825464497697,Argentina,ARG,32,start,2000,18274962254.0,Other organo-inorganic compounds.
870332,198035320.0,9,0.010836428401194333,0.010792272293135776,0.04309685141538551,0.00011742818049421117,Argentina,ARG,32,start,2000,18274962254.0,"Other vehicles, with compression-ignition internal combustion piston engine (diesel or semi-diesel) :-- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc"
870422,151683214.0,10,0.008300056213073698,0.008262256340578875,0.030796391586879742,6.889093314018329e-05,Argentina,ARG,32,start,2000,18274962254.0,"Other, with compression-ignition internal combustion piston engine (diesel or semi-diesel) :-- g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes"
870323,3905233282.0,1,0.07258725914022812,0.07257003387702446,0.426734008695399,0.005268910189490631,Argentina,ARG,32,mid,2012,53800533706.0,"Other vehicles, with spark-ignition internal combustion reciprocating piston engine :-- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc"
852990,1876383681.4707,2,0.03487667411859596,0.03485184497233213,0.17947325325651653,0.0012163823975747416,Argentina,ARG,32,mid,2012,53800533706.0,Other
870322,1042554121.0,3,0.01937813715189467,0.01935514458289622,0.08833071705442508,0.0003755121994776405,Argentina,ARG,32,mid,2012,53800533706.0,"Other vehicles, with spark-ignition internal combustion reciprocating piston engine :-- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc"
870829,1000054095.0,4,0.0185881816798496,0.01855730430164387,0.08395625861724587,0.00034552049816309626,Argentina,ARG,32,mid,2012,53800533706.0,Other parts and accessories of bodies (including cabs) :-- Other
870840,860420368.0,5,0.015992784991722922,0.0159586285928322,0.06982863965942747,0.00025576917179147794,Argentina,ARG,32,mid,2012,53800533706.0,Gear boxes
300490,831765615.0,6,0.015460174048556678,0.01541981763789362,0.06697948040144772,0.00023901698161166537,Argentina,ARG,32,mid,2012,53800533706.0,Other
870899,799890547.583,7,0.01486770655388115,0.014821840349514646,0.0638317137215677,0.00022104869817232052,Argentina,ARG,32,mid,2012,53800533706.0,Other parts and accessories :-- Other
880240,778818128.0,8,0.014476029777993518,0.014424501432794206,0.06176365116301488,0.00020955543813335506,Argentina,ARG,32,mid,2012,53800533706.0,"Aeroplanes and other aircraft, of an unladen weight exceeding 15,000 kg"
300210,563087848.5680001,9,0.010466213061102084,0.010423990559431762,0.04126067411896949,0.00010954161584038384,Argentina,ARG,32,mid,2012,53800533706.0,"Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes"
293100,504617992.3209321,10,0.009379423540266024,0.009337133780592305,0.03594794927136996,8.797358594769644e-05,Argentina,ARG,32,mid,2012,53800533706.0,Other organo-inorganic compounds.
120100,3230408624.64,1,0.058670330332879245,0.05865664469482632,0.3324293397493536,0.0034422076613691704,Argentina,ARG,32,end,2024,55060344919.00001,"Soya beans, whether or not broken."
870323,1342285731.352305,2,0.024378447561978753,0.024361387766623974,0.11671963474103857,0.0005943087055321478,Argentina,ARG,32,end,2024,55060344919.00001,"Other vehicles, with spark-ignition internal combustion reciprocating piston engine :-- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc"
300210,908533687.2048868,3,0.016500690079973936,0.01648144504839011,0.07256217093065907,0.0002722727731153502,Argentina,ARG,32,end,2024,55060344919.00001,"Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes"
870840,823368148.94,4,0.014953922830510192,0.014929505415111644,0.06428833293343085,0.00022361980802085394,Argentina,ARG,32,end,2024,55060344919.00001,Gear boxes
870322,795431416.497715,5,0.014446538932291189,0.014416210299123327,0.061608364281811184,0.00020870248712220505,Argentina,ARG,32,end,2024,55060344919.00001,"Other vehicles, with spark-ignition internal combustion reciprocating piston engine :-- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc"
300490,779714348.86,6,0.014161087258117398,0.01412475136825519,0.060108421132607795,0.00020053639233201493,Argentina,ARG,32,end,2024,55060344919.00001,Other
870899,775914785.3403699,7,0.014092079998442223,0.014049346842393763,0.05974667275268874,0.00019858671868249538,Argentina,ARG,32,end,2024,55060344919.00001,Other parts and accessories :-- Other
870829,751517746.66,8,0.013648983633603595,0.013601226518020657,0.05743200590705756,0.0001862947542303788,Argentina,ARG,32,end,2024,55060344919.00001,Other parts and accessories of bodies (including cabs) :-- Other
870321,641400705.985355,9,0.011649049909311829,0.011602855869550153,0.04717103169889023,0.00013570036378963792,Argentina,ARG,32,end,2024,55060344919.00001,"Other vehicles, with spark-ignition internal combustion reciprocating piston engine :-- Of a cylinder capacity not exceeding 1,000 cc"
840820,623923511.5,10,0.011331631002636507,0.011281409171740754,0.04557263828040874,0.00012840586117991286,Argentina,ARG,32,end,2024,55060344919.00001,Engines of a kind used for the propulsion of vehicles of Chapter 87
