metric,rank,country,iso3,reporter_code,year,flow,metric_value,active_count,universe_count,total_trade_value,product_id_mode,harmonization_method
hhi,36,Samoa,WSM,882,2024,Exports,0.1310488254876177,944,5037,41065343.626,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,37,Chile,CHL,152,2024,Exports,0.13087754596268453,3849,5037,98849400484.64401,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,38,Ecuador,ECU,218,2024,Exports,0.13080634881589417,3134,5037,31530010385.667004,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,39,"China, Macao SAR",MAC,446,2024,Exports,0.13017182197168356,940,5037,959915111.8460002,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,40,Bahamas,BHS,44,2024,Exports,0.117259143974751,1663,5037,944235435.0,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,41,Paraguay,PRY,600,2024,Exports,0.11653519041469011,2378,5037,10914401725.484999,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,42,Peru,PER,604,2024,Exports,0.11380797006678675,3878,5037,74053783276.54001,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,43,Australia,AUS,36,2024,Exports,0.11299923343254753,4603,5037,332797921577.225,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,44,Mozambique,MOZ,508,2024,Exports,0.1116586895808874,2344,5037,8191933249.9,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,45,Trinidad and Tobago,TTO,780,2024,Exports,0.11049620542114538,2937,5037,7858837882.755,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,46,Cyprus,CYP,196,2024,Exports,0.10149268921992441,2433,5037,5558763576.276001,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,47,Lesotho,LSO,426,2024,Exports,0.09477765838666272,1801,5037,1004368215.3760002,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,48,Côte d'Ivoire,CIV,384,2024,Exports,0.09231641932438585,3030,5037,20548862153.446003,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,49,Colombia,COL,170,2024,Exports,0.09096700302296425,4091,5037,49546391713.549995,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,50,Barbados,BRB,52,2024,Exports,0.09094748104530491,1630,5037,488641831.0,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,51,Bolivia (Plurinational State of),BOL,68,2024,Exports,0.09052999938041624,1671,5037,9058056656.2,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,52,Switzerland,CHE,757,2024,Exports,0.08952853178213921,4786,5037,440834767933.728,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,53,Iceland,ISL,352,2024,Exports,0.08620762164954862,2555,5037,6872368527.741,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,54,Bahrain,BHR,48,2024,Exports,0.08222400686918736,3342,5037,12405558616.224998,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,55,Namibia,NAM,516,2024,Exports,0.07136261579835876,3315,5037,6533083288.871,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,56,Honduras,HND,340,2024,Exports,0.07001419562963837,2883,5037,6970519872.369999,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,57,Nicaragua,NIC,558,2024,Exports,0.06898938022811252,2650,5037,7521851616.500001,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,58,Senegal,SEN,686,2024,Exports,0.06874873481765562,2690,5037,6305879310.251,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,59,Costa Rica,CRI,188,2024,Exports,0.06579562213246652,3446,5037,19880341333.983,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,60,Fiji,FJI,242,2024,Exports,0.06429749976006224,2314,5037,923874691.2559999,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,61,Grenada,GRD,308,2024,Exports,0.06236604403890158,748,5037,43127763.067,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,62,Georgia,GEO,268,2024,Exports,0.0564892692740475,2911,5037,6404012465.124,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,63,Madagascar,MDG,450,2024,Exports,0.05582496754785572,2486,5037,2550850031.788,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,64,Brazil,BRA,76,2024,Exports,0.055756105156602905,4495,5037,309859621309.0,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,65,Montenegro,MNE,499,2024,Exports,0.055243610175331165,2061,5037,660673118.52,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,66,Argentina,ARG,32,2024,Exports,0.05466925124190572,1289,5037,54871851873.14001,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,67,Ireland,IRL,372,2024,Exports,0.05391057170654066,4504,5037,241995087870.668,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,68,"China, Hong Kong SAR",HKG,344,2024,Exports,0.05351489130193747,4275,5037,638725748320.2859,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,69,Uruguay,URY,858,2024,Exports,0.051713805147627745,2595,5037,10248387373.0,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,70,Malta,MLT,470,2024,Exports,0.05089950650505421,2523,5037,3728337137.9519997,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,71,North Macedonia,MKD,807,2024,Exports,0.050621425506197186,3568,5037,8413033233.21,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,72,Kenya,KEN,404,2024,Exports,0.04806896753076965,3841,5037,8255120905.655001,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,73,Togo,TGO,768,2024,Exports,0.04560473869332157,1057,5037,1372307203.722,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,74,Canada,CAN,124,2024,Exports,0.045259313122768534,4795,5037,529357830205.096,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,75,Greece,GRC,300,2024,Exports,0.04497842324153273,4498,5037,52737269112.649,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,76,Dominican Rep.,DOM,214,2024,Exports,0.042641517479231256,3078,5037,12767215664.732,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,77,Ukraine,UKR,804,2024,Exports,0.04197588182662516,4029,5037,41587217109.350006,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,78,Mauritius,MUS,480,2024,Exports,0.04109384631971416,2617,5037,1719829164.4129999,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,79,Panama,PAN,591,2024,Exports,0.040617658098761826,2171,5037,1158357714.0,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,80,Antigua and Barbuda,ATG,28,2024,Exports,0.040345910035087515,1128,5037,33361871.438,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,81,Philippines,PHL,608,2024,Exports,0.0347026944146339,3371,5037,72694507295.0,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,82,Morocco,MAR,504,2024,Exports,0.03386559973153079,3733,5037,80525530850.75201,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,83,Singapore,SGP,702,2024,Exports,0.03362209705042912,4704,5037,470216803889.966,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,84,Lebanon,LBN,422,2024,Exports,0.03061670762796065,3101,5037,4264251067.0,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,85,New Zealand,NZL,554,2024,Exports,0.030158060733496243,4252,5037,42045166653.341,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,86,Jordan,JOR,400,2024,Exports,0.028922440999763165,2878,5037,13250440376.034,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,87,Rep. of Moldova,MDA,498,2024,Exports,0.027119230547721532,2868,5037,3553923851.0,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,88,United Kingdom,GBR,826,2024,Exports,0.02650495401107477,4877,5037,494267654806.127,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,89,Malaysia,MYS,458,2024,Exports,0.024812614258485095,4703,5037,328729274734.5,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,90,Slovakia,SVK,703,2024,Exports,0.024738851760344824,4498,5037,115322054684.55202,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,91,Pakistan,PAK,586,2024,Exports,0.02300858491406508,3562,5037,32434332508.33,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,92,India,IND,699,2024,Exports,0.022145326951932748,4857,5037,434415330189.36707,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,93,South Africa,ZAF,710,2024,Exports,0.021398036648734714,4892,5037,109670728181.42299,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,94,Indonesia,IDN,360,2024,Exports,0.020306389870327422,4477,5037,266304975038.585,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,95,Rep. of Korea,KOR,410,2024,Exports,0.019942469019906248,4723,5037,683089471519.0,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,96,Albania,ALB,8,2024,Exports,0.01931666518285804,761,5037,2401785065.9500003,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,97,Israel,ISR,376,2024,Exports,0.019241237513611537,3529,5037,52071885000.0,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,98,Guatemala,GTM,320,2024,Exports,0.018267817599508025,3961,5037,14695977371.0,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,99,Sri Lanka,LKA,144,2024,Exports,0.016399710195813426,3482,5037,12109626421.002,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,100,Tunisia,TUN,788,2024,Exports,0.016225176083421965,3329,5037,19975662776.652,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,101,El Salvador,SLV,222,2024,Exports,0.01500784998746064,2914,5037,6311202862.09,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,102,Egypt,EGY,818,2024,Exports,0.014769909343339901,3440,5037,44768217053.403,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,103,Mexico,MEX,484,2024,Exports,0.014485026588762705,3455,5037,547592557142.99994,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,104,Cambodia,KHM,116,2024,Exports,0.013986133708230411,2344,5037,26662107525.473,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,105,Belgium,BEL,56,2024,Exports,0.013894193193909901,4911,5037,361569942857.322,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,106,Japan,JPN,392,2024,Exports,0.0130214198245451,4641,5037,647248499603.3369,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,107,Luxembourg,LUX,442,2024,Exports,0.012516828867548836,3962,5037,15301244097.161001,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,108,Serbia,SRB,688,2024,Exports,0.011386732713716922,4342,5037,32492155169.0,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,109,Lithuania,LTU,440,2024,Exports,0.011134920958213088,4500,5037,38760844600.0,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,110,USA,USA,842,2024,Exports,0.010162061977714196,4947,5037,1861265103937.0002,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,111,Hungary,HUN,348,2024,Exports,0.00991744784813989,4500,5037,148025178761.34302,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,112,Bulgaria,BGR,100,2024,Exports,0.009722162388191135,4413,5037,42917240308.347,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,113,Czechia,CZE,203,2024,Exports,0.009433002703239973,4812,5037,258705155452.0,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,114,Finland,FIN,246,2024,Exports,0.009028328284731227,4242,5037,69501886898.84,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,115,Romania,ROU,642,2024,Exports,0.00873757064293193,4648,5037,99949430292.95001,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,116,Bosnia Herzegovina,BIH,70,2024,Exports,0.008405993946873783,3607,5037,8893798188.846,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,117,Sweden,SWE,752,2024,Exports,0.008372862788969822,4764,5037,187984660379.217,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,118,Latvia,LVA,428,2024,Exports,0.008206184707620936,4287,5037,19068065105.308,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,119,Netherlands,NLD,528,2024,Exports,0.007935005230256463,4921,5037,678150400088.062,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,120,Croatia,HRV,191,2024,Exports,0.007441923641071175,4335,5037,25955346807.0,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,121,Thailand,THA,764,2024,Exports,0.007273433290821609,4727,5037,300759403353.17,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,122,Portugal,PRT,620,2024,Exports,0.007248592300717869,4671,5037,82538522791.82,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,123,Austria,AUT,40,2024,Exports,0.0070312824326354325,4712,5037,196833236914.601,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,124,Germany,DEU,276,2024,Exports,0.006403145140483627,4848,5037,1572581059596.584,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,125,France,FRA,251,2024,Exports,0.006364160646267953,4931,5037,644263935532.759,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,126,Estonia,EST,233,2024,Exports,0.005996296428271462,4103,5037,18551126688.43,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,127,Türkiye,TUR,792,2024,Exports,0.00582868135080869,4843,5037,254982397156.0,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,128,Spain,ESP,724,2024,Exports,0.005442208325054352,4915,5037,383468213566.261,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,129,China,CHN,156,2024,Exports,0.005388176541411047,4863,5037,3479639306679.0,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,130,Denmark,DNK,208,2024,Exports,0.005091707634311725,4690,5037,113813249913.64801,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,131,Italy,ITA,380,2024,Exports,0.004808413013339662,4848,5037,628773462492.4741,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,132,Poland,POL,616,2024,Exports,0.003324854399046437,4865,5037,379704654454.0,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,1,Brunei Darussalam,BRN,96,2024,Imports,0.34031199886084584,3378,5037,7123794550.046001,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,2,Armenia,ARM,51,2024,Imports,0.13069970839799247,4387,5037,16795026899.241999,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,3,Switzerland,CHE,757,2024,Imports,0.0982473083517311,4944,5037,366764520548.95496,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,4,Burkina Faso,BFA,854,2024,Imports,0.08151018647107332,3626,5037,6428761846.702,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,5,Nigeria,NGA,566,2024,Imports,0.08095284011484633,4364,5037,39593021295.422005,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,6,Mauritania,MRT,478,2024,Imports,0.07521728761608976,2932,5037,4811430540.477,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,7,Uganda,UGA,800,2024,Imports,0.07207179993736201,4340,5037,13832924772.85,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,8,Gambia,GMB,270,2024,Imports,0.0705555488864433,2995,5037,988450219.419,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,9,Lebanon,LBN,422,2024,Imports,0.05347140874147249,4263,5037,17302339444.0,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,10,India,IND,699,2024,Imports,0.05297936075363115,4771,5037,696237787539.3981,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,11,Benin,BEN,204,2024,Imports,0.051565466901649884,3631,5037,3363901535.62,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,12,Central African Rep.,CAF,140,2024,Imports,0.04928687044871719,1883,5037,779447228.9219999,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,13,"China, Hong Kong SAR",HKG,344,2024,Imports,0.049080531497418665,4466,5037,696384751615.1731,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,14,Bolivia (Plurinational State of),BOL,68,2024,Imports,0.04675609634601619,4275,5037,9899603990.0,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,15,Slovenia,SVN,705,2024,Imports,0.040819551776639464,4799,5037,74893348302.437,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,16,Senegal,SEN,686,2024,Imports,0.035446098789494895,4162,5037,11348956799.039,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,17,Fiji,FJI,242,2024,Imports,0.034891299452463304,4005,5037,2967071515.0039997,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,18,Greece,GRC,300,2024,Imports,0.032460317348500634,4850,5037,88221403317.517,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,19,Seychelles,SYC,690,2024,Imports,0.03224826278450433,3910,5037,1495419600.066,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,20,Côte d'Ivoire,CIV,384,2024,Imports,0.03159789365540628,4330,5037,17219302729.824,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,21,China,CHN,156,2024,Imports,0.031244211083718564,4799,5037,2575856182234.0,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,22,Azerbaijan,AZE,31,2024,Imports,0.03116766847697289,4430,5037,21008223820.31,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,23,Singapore,SGP,702,2024,Imports,0.030761316255551126,4780,5037,452915359725.97205,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,24,Barbados,BRB,52,2024,Imports,0.03026852565187362,4082,5037,2123582342.9999998,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,25,Pakistan,PAK,586,2024,Imports,0.02958729948801703,4389,5037,56467161489.035,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,26,Kenya,KEN,404,2024,Imports,0.02932313708853887,4513,5037,20203093057.8,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,27,Angola,AGO,24,2024,Imports,0.027578407268482014,4537,5037,13877313995.48,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,28,Malta,MLT,470,2024,Imports,0.027369759551582773,4526,5037,9442947279.227001,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,29,Rep. of Korea,KOR,410,2024,Imports,0.026956826801895633,4917,5037,631727134467.0,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,30,Maldives,MDV,462,2024,Imports,0.02658538156557891,3389,5037,3634394983.2380004,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,31,"China, Macao SAR",MAC,446,2024,Imports,0.026430559969398863,2225,5037,14765080532.807999,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,32,Cyprus,CYP,196,2024,Imports,0.025698415971850422,4365,5037,13315149958.207,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,33,Zambia,ZMB,894,2024,Imports,0.025425565863969282,4366,5037,11261976450.303001,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,34,Zimbabwe,ZWE,716,2024,Imports,0.025103670242975024,4222,5037,9467255896.909,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,35,Niger,NER,562,2024,Imports,0.025065073180589734,3332,5037,1501192423.948,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,36,Samoa,WSM,882,2024,Imports,0.024724846475675136,3063,5037,489557369.445,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,37,Mauritius,MUS,480,2024,Imports,0.024684986860576644,4308,5037,6649756609.273999,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,38,Bahrain,BHR,48,2024,Imports,0.02463722301878483,4476,5037,15557899390.082,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,39,Ireland,IRL,372,2024,Imports,0.02383668627033405,4929,5037,144399723001.803,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,40,Oman,OMN,512,2024,Imports,0.02349704370982588,4636,5037,43442274722.59501,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,41,Kyrgyzstan,KGZ,417,2024,Imports,0.023024624518185658,4135,5037,11705748368.0,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,42,United Rep. of Tanzania,TZA,834,2024,Imports,0.02257497311685691,4448,5037,15684503481.074001,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,43,Madagascar,MDG,450,2024,Imports,0.02248540981892965,4176,5037,4795450240.825001,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,44,Panama,PAN,591,2024,Imports,0.0223065638065062,4141,5037,13981644259.0,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,45,Malawi,MWI,454,2024,Imports,0.022196120124420043,4051,5037,3210845719.645,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,46,Honduras,HND,340,2024,Imports,0.021593295167755627,4168,5037,14508558215.869999,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,47,Bermuda,BMU,60,2024,Imports,0.02155456879413873,3926,5037,1124902564.22,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,48,Guyana,GUY,328,2024,Imports,0.021539307489181217,3782,5037,7210493332.705,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,49,Georgia,GEO,268,2024,Imports,0.021473346435313734,4335,5037,16489789708.664001,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,50,Jamaica,JAM,388,2024,Imports,0.02131649683595129,4092,5037,7287753164.01,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,51,Mozambique,MOZ,508,2024,Imports,0.020984121293792138,4322,5037,9137666103.400002,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,52,Trinidad and Tobago,TTO,780,2024,Imports,0.020534015053305793,4048,5037,7664459762.998,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,53,Ecuador,ECU,218,2024,Imports,0.020388266462351992,4484,5037,28961887390.518,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,54,Lithuania,LTU,440,2024,Imports,0.02027073139023582,4777,5037,42799002225.0,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,55,Namibia,NAM,516,2024,Imports,0.019573056612630736,4573,5037,8876440749.341,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,56,Grenada,GRD,308,2024,Imports,0.018779134828439677,3628,5037,633620435.8679999,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,57,Thailand,THA,764,2024,Imports,0.018392188882202655,4875,5037,307555410756.42,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,58,Bahamas,BHS,44,2024,Imports,0.017952205089300934,4450,5037,4736221771.0,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,59,Japan,JPN,392,2024,Imports,0.01794504976586296,4847,5037,728895746306.2009,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,60,Malaysia,MYS,458,2024,Imports,0.01788258322073079,4897,5037,298695905548.438,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,61,Iceland,ISL,352,2024,Imports,0.01776869632542627,4616,5037,9835443738.776001,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,62,Paraguay,PRY,600,2024,Imports,0.017171961310928813,4320,5037,17199851893.045002,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,63,Montserrat,MSR,500,2024,Imports,0.016871548909073858,2649,5037,45630560.20999999,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,64,Sri Lanka,LKA,144,2024,Imports,0.015909926193954458,4574,5037,18390817345.496002,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,65,South Africa,ZAF,710,2024,Imports,0.015414849815009485,4879,5037,93018419163.67001,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,66,United Kingdom,GBR,826,2024,Imports,0.015243273165057587,4926,5037,776500283491.749,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,67,Egypt,EGY,818,2024,Imports,0.014854963324644395,4568,5037,94634470705.65901,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,68,Cabo Verde,CPV,132,2024,Imports,0.014776752511833711,3551,5037,915583980.3659999,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,69,Cambodia,KHM,116,2024,Imports,0.0142564553153505,4288,5037,28678192248.839996,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,70,Suriname,SUR,740,2024,Imports,0.013954810666603772,2958,5037,1746401295.8,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,71,New Zealand,NZL,554,2024,Imports,0.013450617360118673,4676,5037,46859202404.083,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,72,Belize,BLZ,84,2024,Imports,0.012796283505697703,3752,5037,1452266877.137,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,73,Guatemala,GTM,320,2024,Imports,0.012614813259303262,4582,5037,32039662152.0,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,74,Australia,AUS,36,2024,Imports,0.012152999959415395,4773,5037,294010309237.514,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,75,Peru,PER,604,2024,Imports,0.012054532688004207,4564,5037,55026599180.176,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,76,Belgium,BEL,56,2024,Imports,0.011990126320927243,4948,5037,355824764325.36005,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,77,Lesotho,LSO,426,2024,Imports,0.011950568348508465,4111,5037,1860489643.248,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,78,Bulgaria,BGR,100,2024,Imports,0.011679274302042556,4788,5037,51252015852.716995,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,79,Kuwait,KWT,414,2024,Imports,0.011616499378415293,4512,5037,36781291320.0,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,80,Jordan,JOR,400,2024,Imports,0.011591134235102107,4162,5037,25115174441.882004,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,81,Chile,CHL,152,2024,Imports,0.01149024462186565,4765,5037,83446538706.168,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,82,Nicaragua,NIC,558,2024,Imports,0.011467490784723349,4083,5037,11463316027.5,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,83,Togo,TGO,768,2024,Imports,0.011393959443524223,2744,5037,2967928810.08,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,84,Rep. of Moldova,MDA,498,2024,Imports,0.01116666815393342,4300,5037,9044237100.0,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,85,El Salvador,SLV,222,2024,Imports,0.01104248512466745,4465,5037,15759361450.61,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,86,Tunisia,TUN,788,2024,Imports,0.010793336425763415,4515,5037,26064018250.816,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,87,Netherlands,NLD,528,2024,Imports,0.010605425356080046,4968,5037,610779669004.717,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,88,Israel,ISR,376,2024,Imports,0.010569118341552095,4637,5037,89698654000.0,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,89,Qatar,QAT,634,2024,Imports,0.010502706094968338,4183,5037,34609879390.95599,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,90,North Macedonia,MKD,807,2024,Imports,0.010447654448030249,4412,5037,11949268396.84,harmonized_hs6_family,lt_hgl_weighted_hs1992
