reporter_code,year,total_imports,import_products,weighted_mean_top_supplier_share,weighted_mean_source_hhi,median_top_supplier_share,median_source_hhi,share_products_top_supplier_ge_50,share_products_top_supplier_ge_75,share_products_top_supplier_ge_90,import_value_share_products_top_supplier_ge_50,import_value_share_products_top_supplier_ge_75,import_value_share_products_top_supplier_ge_90,country,iso3
36,2012,250464794465.0,4824,0.49443381135269765,0.35258435938862465,0.5309417818646702,0.3686527647561436,0.5522388059701493,0.2506218905472637,0.1214759535655058,0.46402237970111515,0.1668943876934421,0.0867646839166323,Australia,AUS
36,2013,232481271430.0,4835,0.476528359358001,0.33793801907791937,0.5293180568949685,0.366832797704311,0.5418821096173733,0.2504653567735264,0.12306101344364012,0.34636942963057504,0.1411468529622193,0.07650129103563119,Australia,AUS
36,2014,227544231339.0,4842,0.48175601935908763,0.33903311333594444,0.5307032444828519,0.3683963664369684,0.5460553490293267,0.24555968608013218,0.12102437009500207,0.37359990369674384,0.15160912048174277,0.07190222682299137,Australia,AUS
36,2015,200113779988.0,4840,0.49518258313816366,0.35719848886823863,0.535028656725905,0.37082318172909445,0.5506198347107438,0.2444214876033058,0.1206611570247934,0.3928999657380656,0.16685548363537117,0.08532907580889207,Australia,AUS
36,2016,189406028134.0,4841,0.48223015300432337,0.3381776513861244,0.5313156246011764,0.36777982913553253,0.5465812848585003,0.24354472216484196,0.11877711216690766,0.37648181767768996,0.16552634409196032,0.05476356396461512,Australia,AUS
36,2017,228429293201.087,4969,0.5240173166919049,0.3897730681109327,0.5384953120973622,0.37253715292006323,0.5548400080499094,0.25337089957737974,0.12879855101630105,0.43871102998057215,0.20239301718534145,0.12180894006983947,Australia,AUS
36,2018,235632823913.751,4948,0.4946635172123229,0.3470523829271289,0.5365535034541407,0.3697682751278286,0.5545675020210186,0.2566693613581245,0.13439773645917544,0.39152283631801843,0.1441546924888877,0.06267120638389638,Australia,AUS
36,2019,221527797251.539,4929,0.4829571712120192,0.34110973654453747,0.5348857737203947,0.3738721003449928,0.559748427672956,0.2582673970379387,0.13552444714952322,0.41402920316169856,0.17347882598668787,0.06322501070063206,Australia,AUS
36,2020,210212509293.281,4921,0.49884562343876526,0.3526378409358827,0.5466878457834798,0.38252811144848897,0.5732574679943101,0.26681568786831944,0.13940256045519203,0.44211575083336196,0.1750508282106367,0.06701609777230932,Australia,AUS
36,2021,261586379464.755,4920,0.5075348399657523,0.3610328688592378,0.5437690780223268,0.3786617518177058,0.5638211382113821,0.26443089430894307,0.13821138211382114,0.4530718147947131,0.1796490421463887,0.0762249778574941,Australia,AUS
36,2022,309300244763.143,5111,0.4945768728169064,0.34763066051405067,0.5549338541661424,0.3863419507893957,0.5773821170025435,0.27196243396595576,0.13578556055566426,0.4256209168355437,0.16049249883672667,0.06194734593524704,Australia,AUS
36,2023,287861341163.603,5113,0.4855251859020924,0.3362761416269466,0.5539757555762573,0.38949747142067503,0.5738314101310386,0.26931351457070213,0.14159984353608449,0.3963368520400246,0.13257521639624853,0.05531020084739368,Australia,AUS
36,2024,296481761665.155,5126,0.4864341778455298,0.33810681939305093,0.5648397491635473,0.40264942272136295,0.593055013655872,0.27838470542333205,0.15060476004682014,0.3935566881497705,0.14719985653763804,0.04166649624570438,Australia,AUS
36,2025,309962574599.166,5120,0.49278596744593883,0.3485338465474105,0.5669354843061376,0.40623855082826804,0.5966796875,0.2896484375,0.1515625,0.4420046784152103,0.17877704742847073,0.0514632553994437,Australia,AUS
40,1994,55290414029.0,4911,0.5134759112512559,0.35457350112861147,0.5383588045696073,0.37259652414594363,0.576461005905111,0.18590918346568927,0.07513744654856444,0.5158854511568556,0.11097221924910539,0.029747744249795552,Austria,AUT
40,1995,66331021342.0,4971,0.5327987756254019,0.3759892170509471,0.5631909388262586,0.39746924365774294,0.6167773083886542,0.22490444578555624,0.1007845503922752,0.5357853776404468,0.13016763256942282,0.04172215898396953,Austria,AUT
40,1996,67216853769.0,5044,0.5249700642084214,0.3675816006075136,0.5627610881061254,0.39674368721062114,0.6114195083267249,0.22759714512291832,0.0993259318001586,0.5161220584233859,0.11544975994664812,0.042557479688513505,Austria,AUT
40,1997,63569856638.0,5023,0.5097201794321907,0.3493814200538557,0.555295703954117,0.39223588813439314,0.5986462273541708,0.2261596655385228,0.09755126418475014,0.47092957545077546,0.10444620941666627,0.02014404961288722,Austria,AUT
40,1998,66753280048.0,5022,0.5062668869559547,0.3460064206757832,0.5521828052033503,0.38856923341288696,0.5923934687375547,0.22421346077260057,0.09498207885304659,0.4581137259623878,0.09951392417306433,0.02051471057325264,Austria,AUT
40,1999,65900607019.0,5004,0.49943678619698756,0.3393994574514229,0.5580920550077518,0.39395477781511967,0.6003197442046363,0.23161470823341326,0.09952038369304557,0.43456704056979667,0.09639403745049743,0.022188702185678116,Austria,AUT
40,2000,68373913025.0,5005,0.5032744490346507,0.34516289708826947,0.5515408320493066,0.38676915453402455,0.5954045954045954,0.23096903096903096,0.0991008991008991,0.44853944952348296,0.11235248364666782,0.022917857055029942,Austria,AUT
40,2001,70491570973.0,5016,0.508906835609331,0.35210028142332017,0.5526549601212629,0.3913632245971646,0.5966905901116427,0.22607655502392343,0.09868421052631579,0.48881671193280757,0.12582562859036425,0.04659755344732115,Austria,AUT
40,2002,72796195864.0,5092,0.5099150754848296,0.35138092490908973,0.5564982519535716,0.3904985396165619,0.5950510604870385,0.22879025923016497,0.0974076983503535,0.42551144573364186,0.12862970509466787,0.0487848307572931,Austria,AUT
40,2003,91595357932.0,5123,0.5138227426431364,0.354254964636019,0.5580961795385081,0.3927971069028496,0.5965254733554558,0.23384735506539137,0.10618778059730627,0.45854982373868103,0.1267143341763736,0.04509108555551684,Austria,AUT
40,2004,111261146982.0,5131,0.5142621993125481,0.3553464878611301,0.5516860891285551,0.38815107457423503,0.5957902942896122,0.22705125706489962,0.09959072305593451,0.4978161729265715,0.1314398857704201,0.037936207377790666,Austria,AUT
40,2005,119950091990.0,5122,0.5236703803798392,0.3655822074971737,0.5588987725966682,0.3977501720159079,0.6097227645450995,0.22940257711831316,0.09976571651698556,0.5019335056284854,0.14691224293074426,0.04527685676516837,Austria,AUT
40,2006,134356314480.0,5119,0.5281596968154645,0.3736018818774967,0.557645554811069,0.38973020960687493,0.6010939636647783,0.22973236960343818,0.09747997655792147,0.5108278530460625,0.1603144536478506,0.05497149207006143,Austria,AUT
40,2007,156055652536.0,4957,0.5287220210236602,0.37462464590534666,0.5424363622027664,0.37599486283255235,0.58079483558604,0.21565462981642122,0.0966310268307444,0.5095274108616925,0.1403567557410146,0.07402074613308386,Austria,AUT
40,2008,175025754152.0,4942,0.5261052619720867,0.3710864675760596,0.54521688230453,0.3795896720165062,0.5857952246054229,0.22440307567786322,0.09571023876972885,0.5020086996893879,0.13892997377907393,0.0781407381974347,Austria,AUT
40,2009,136418429173.0,4947,0.5374801212599798,0.3809906118008522,0.5514797252293897,0.3803142062698771,0.5886395795431575,0.22397412573276734,0.09682635940974328,0.5104498306067736,0.15560092434491413,0.09204693420913006,Austria,AUT
40,2010,150592664277.0,4943,0.5256892849600169,0.37023960149407514,0.5446585338417571,0.3804623510383114,0.5895205340886102,0.2182884887720008,0.09366781306898644,0.5166696499032816,0.1575736353090354,0.0684710841627286,Austria,AUT
40,2011,182349824196.0,4945,0.5252607718779531,0.37009578827481315,0.5441795379353195,0.37669622084251103,0.5852376137512639,0.219211324570273,0.09828109201213346,0.5092801627007937,0.14591595388872144,0.0768529748015376,Austria,AUT
40,2012,169657276310.16302,5073,0.5228787070155622,0.3674669610806269,0.5431220450490307,0.3760764591972068,0.5888034693475261,0.22432485708653657,0.1028976936723832,0.4808118893315363,0.13117504632227117,0.07686936415961886,Austria,AUT
40,2013,173366037687.583,5058,0.5123934327373358,0.3578442985278617,0.542185248870052,0.37649782645267504,0.5771055753262159,0.20937129300118623,0.10102807433768288,0.46027442918129413,0.1193627104003204,0.06443159796397104,Austria,AUT
40,2014,172446638357.698,5064,0.5050645729514334,0.345313067836572,0.5379082308653972,0.37123524240955064,0.5679304897314376,0.20951816745655608,0.0971563981042654,0.4354287411819998,0.09803562582338575,0.048984579431118364,Austria,AUT
40,2015,147927653250.533,5055,0.4990129715006348,0.3431531478817459,0.5304894687325881,0.3683532838869747,0.5602373887240356,0.21206726013847677,0.09515331355093966,0.42129585575123324,0.11118222404308128,0.05364745963148987,Austria,AUT
40,2016,149987386054.761,5045,0.494923134436722,0.33680092770457154,0.5305225580768455,0.36398999688316347,0.5554013875123885,0.21050545094152626,0.09613478691774034,0.40932851744975923,0.10086705024210785,0.049012369657105925,Austria,AUT
40,2017,166475080970.15002,5191,0.4982431924723049,0.3406683337174385,0.5288352028175314,0.36151700325637637,0.556732806780967,0.21286842612213447,0.10075130032748988,0.44324333843863273,0.09960374855706584,0.05152716791760615,Austria,AUT
40,2018,184195200604.029,5155,0.47850053386264574,0.320024421055164,0.5272484155629249,0.35938381237060973,0.5487875848690592,0.2046556741028128,0.0973811833171678,0.37696129503368414,0.07523425259627466,0.03807476136452383,Austria,AUT
