country,iso3,reporter_code,metric,start_year,end_year,start_metric,end_metric,delta_metric,metric_change_direction,main_driver_bucket,main_driver_bucket_label,main_driver_group,delta_top5_contribution,delta_rank6_50_contribution,delta_rank51_200_contribution,delta_rank201_plus_contribution
Croatia,HRV,191,theil,2000,2024,1.9141638495436486,1.790569826069946,-0.12359402347370252,decrease,top5,Top 5,top-5 superstar concentration,-0.3031543810276842,0.04260892820098405,0.08596661191449462,0.05098481743850301
Cyprus,CYP,196,theil,2000,2024,2.505645346224765,2.472301985476345,-0.03334336074842037,decrease,top5,Top 5,top-5 superstar concentration,-0.42110140358614057,0.3542226371775885,0.04969378177514455,-0.016158376115012724
Czechia,CZE,203,theil,2000,2024,1.5419618271080633,2.126287787096991,0.5843259599889279,increase,top5,Top 5,top-5 superstar concentration,0.4346002960937921,0.35497511607454,-0.06264081321882375,-0.1426086389605803
Côte d'Ivoire,CIV,384,theil,2000,2024,2.744261329733298,2.580078255619803,-0.16418307411349486,decrease,rank6_50,Ranks 6-50,broader upper-tier concentration,-0.11653988029571993,-0.14208319239560474,0.08178437879600386,0.012655619781826999
Denmark,DNK,208,theil,2000,2024,1.6195473426971398,1.8579583096580594,0.23841096696091957,increase,top5,Top 5,top-5 superstar concentration,0.17330392770588532,0.03750342432034548,0.04982152305209364,-0.022217908117404733
Dominica,DMA,212,theil,2000,2023,2.526053225661986,2.418443764765728,-0.10760946089625811,decrease,rank6_50,Ranks 6-50,broader upper-tier concentration,0.01956740944533253,-0.09206413352265796,-0.06599731238494766,0.030884575566014927
Dominican Rep.,DOM,214,theil,2001,2024,2.4837583086295294,2.1564434530688263,-0.32731485556070306,decrease,top5,Top 5,top-5 superstar concentration,-0.3475060091081934,-0.05761551570980772,0.03991720605929694,0.037889463198001606
Ecuador,ECU,218,theil,2000,2024,2.011624035967071,2.3999245824617574,0.3883005464946865,increase,top5,Top 5,top-5 superstar concentration,0.6937979460189851,-0.1761971201407042,-0.04742877069949203,-0.08187150868410296
Egypt,EGY,818,theil,2000,2024,2.6754706932696277,2.4945994790041985,-0.18087121426542918,decrease,top5,Top 5,top-5 superstar concentration,-0.24179834340632378,0.03492808851315021,-0.009842449085264882,0.035841489713009156
El Salvador,SLV,222,theil,2000,2024,2.276013868998168,2.120748863449243,-0.15526500554892486,decrease,rank6_50,Ranks 6-50,broader upper-tier concentration,-0.07577404856776737,-0.14593111183815433,0.06783705162598297,-0.0013968967689862444
Estonia,EST,233,theil,2000,2024,2.1940689080617766,2.0017460491827976,-0.19232285887897893,decrease,top5,Top 5,top-5 superstar concentration,-0.261134356165751,-0.022932204334140338,0.04472715149502271,0.047016550125890705
Eswatini,SWZ,748,theil,2000,2023,2.202901509493406,2.065944590653518,-0.1369569188398878,decrease,top5,Top 5,top-5 superstar concentration,-0.32168557391845726,0.03168098328239399,0.09534873697103552,0.05769893482513949
Ethiopia,ETH,231,theil,2000,2023,2.5039586284101416,2.553376199176315,0.04941757076617348,increase,top5,Top 5,top-5 superstar concentration,0.06494375420862875,0.04473480429214627,-0.007307257049323113,-0.052953730685278935
Fiji,FJI,242,theil,2002,2024,2.253260665880409,2.248531732478551,-0.004728933401858093,decrease,rank6_50,Ranks 6-50,broader upper-tier concentration,-0.11102530818108614,0.1401287319036899,-0.012019813428539639,-0.021812543695922004
Finland,FIN,246,theil,2000,2024,1.933179302895111,1.9496548519101322,0.01647554901502124,increase,top5,Top 5,top-5 superstar concentration,-0.11638208369452935,0.062323185194850916,0.06388180330411991,0.006652644210580011
France,FRA,251,theil,2000,2024,1.617697475421348,1.7070550219130547,0.08935754649170669,increase,rank6_50,Ranks 6-50,broader upper-tier concentration,-0.14342419871300238,0.19207438875617755,0.03492660065674519,0.005780755791786496
French Polynesia,PYF,258,theil,2000,2024,2.245410410025607,2.4905536369860393,0.24514322696043234,increase,top5,Top 5,top-5 superstar concentration,0.2350906579964786,0.01615978898346704,-0.025550157988054156,0.019442937968540797
Gabon,GAB,266,theil,2000,2023,2.6943324880262334,3.222075929246835,0.5277434412206015,increase,top5,Top 5,top-5 superstar concentration,0.9375482548529382,-0.16756820332137146,-0.18709538114468782,-0.05514122916627729
Gambia,GMB,270,theil,2000,2024,3.49425498767817,3.6425644599243157,0.14830947224614555,increase,top5,Top 5,top-5 superstar concentration,0.3647259342953759,-0.1129993969841192,-0.08787597814652037,-0.015541086918591178
Georgia,GEO,268,theil,2000,2024,3.0865579981991282,2.736574987063002,-0.3499830111361262,decrease,rank6_50,Ranks 6-50,broader upper-tier concentration,0.17951437691034577,-0.5823256608184149,0.028945415419379117,0.02388285735256431
Germany,DEU,276,theil,2000,2024,1.7542222675196133,1.8265278937948821,0.07230562627526882,increase,top5,Top 5,top-5 superstar concentration,-0.11314571878161644,0.0987264007777846,0.07569957605398014,0.011025368225120388
Ghana,GHA,288,theil,2000,2023,2.718843405299595,2.406750268898813,-0.31209313640078173,decrease,top5,Top 5,top-5 superstar concentration,-0.5151691735413471,0.08488642162167181,0.08473642957820099,0.03345318594069199
Greece,GRC,300,theil,2000,2024,2.06016499194951,1.897984111031223,-0.16218088091828697,decrease,top5,Top 5,top-5 superstar concentration,-0.31875751501732386,0.026102575705384212,0.09332279386072828,0.03715126453292397
Greenland,GRL,304,theil,2000,2018,2.7375824831847853,2.833861198634172,0.09627871544938671,increase,top5,Top 5,top-5 superstar concentration,0.3726740922409524,-0.21814438164093586,-0.04108512702081302,-0.017165868129817102
Grenada,GRD,308,theil,2000,2024,2.5116976217977727,2.286015693534556,-0.22568192826321676,decrease,rank6_50,Ranks 6-50,broader upper-tier concentration,-0.0075074197370310625,-0.2758095885520404,-0.013928413812414497,0.07156349383826957
Guatemala,GTM,320,theil,2000,2024,2.1410440822202665,2.0776364173992286,-0.06340766482103799,decrease,rank51_200,Ranks 51-200,middle-tail change,-0.07429515247744412,-0.06724213101145005,0.0783314066737435,-0.00020178800588722956
Guyana,GUY,328,theil,2000,2024,2.30448239900467,2.885004602526252,0.580522203521582,increase,top5,Top 5,top-5 superstar concentration,0.769376383062869,0.1343068899324058,-0.2126431448184855,-0.11051792465520908
Honduras,HND,340,theil,2000,2024,2.2397217168361854,2.408692117781878,0.1689704009456925,increase,top5,Top 5,top-5 superstar concentration,0.23325657369482222,-0.05246240445066741,0.01049724751656489,-0.02232101581502756
Hungary,HUN,348,theil,2000,2024,2.0666987306034548,2.1420043818259984,0.07530565122254362,increase,top5,Top 5,top-5 superstar concentration,-0.15894148123468593,0.1448138524514443,0.09215793232464897,-0.0027246523188639155
Iceland,ISL,352,theil,2000,2024,2.3582998877233563,2.6036866963712018,0.24538680864784546,increase,top5,Top 5,top-5 superstar concentration,0.26775474083906703,0.05448121836306097,-0.025024980610065306,-0.05182416994421693
India,IND,699,theil,2000,2024,3.309965818261682,2.48715360263153,-0.8228122156301518,decrease,top5,Top 5,top-5 superstar concentration,-0.9683841383017076,-0.07823928004757685,0.15214274335606554,0.07166845936306622
Indonesia,IDN,360,theil,2000,2024,2.084128599382962,1.7999051208886694,-0.28422347849429275,decrease,top5,Top 5,top-5 superstar concentration,-0.18611815946709664,-0.1375831399041766,0.005997063973729899,0.03348075690325075
Iran,IRN,364,theil,2000,2022,2.704435873670712,2.7156316343314484,0.011195760660736465,increase,top5,Top 5,top-5 superstar concentration,0.21262392311707,-0.09873251913496373,-0.09488134125797837,-0.007814302063391773
Ireland,IRL,372,theil,2000,2024,2.52028626417646,2.9028895869074147,0.3826033227309549,increase,top5,Top 5,top-5 superstar concentration,0.27196254204583337,0.12570319113941963,0.02594369506632832,-0.04100610552062644
Israel,ISR,376,theil,2000,2024,3.067779772449597,2.0699651060338145,-0.9978146664157825,decrease,top5,Top 5,top-5 superstar concentration,-1.5734331283531828,0.18730168359708765,0.2591272764653402,0.1291895018749731
Italy,ITA,380,theil,2000,2024,1.7459209542911611,1.774074268637592,0.02815331434643098,increase,top5,Top 5,top-5 superstar concentration,-0.11656146889797353,0.08664348952697765,0.044728387654355384,0.013342906063071439
Jamaica,JAM,388,theil,2000,2024,2.3390252556578823,2.319273056634257,-0.019752199023625128,decrease,rank6_50,Ranks 6-50,broader upper-tier concentration,0.024512974440489943,-0.12061133427012272,0.05603251410346188,0.02031364670254518
Japan,JPN,392,theil,2000,2024,2.129261974086864,2.037266232093261,-0.09199574199360327,decrease,rank6_50,Ranks 6-50,broader upper-tier concentration,-0.07119668626113596,-0.11097290256752734,0.05252974854810466,0.03764409828695492
Jordan,JOR,400,theil,2000,2024,2.6393095789069094,2.526637365408357,-0.1126722134985525,decrease,rank6_50,Ranks 6-50,broader upper-tier concentration,-0.0859326592852736,-0.15148718319467802,0.07384202619492164,0.050905602786477336
Kazakhstan,KAZ,398,theil,2000,2024,5.062155899344973,1.9558498594301654,-3.106306039914808,decrease,top5,Top 5,top-5 superstar concentration,-2.6342311763108084,-1.0988756638893957,0.46030118069360026,0.16649961959179505
Kenya,KEN,404,theil,2000,2024,2.4988249089080607,2.3811589287344472,-0.11766598017361352,decrease,rank6_50,Ranks 6-50,broader upper-tier concentration,0.1258648106266741,-0.2985988674625839,0.03800576392827393,0.017062312734022346
Kuwait,KWT,414,theil,2000,2024,2.876958507582549,2.6146140910857634,-0.26234441649678564,decrease,top5,Top 5,top-5 superstar concentration,0.3925144810204595,-0.33183870097714796,-0.23723511150341792,-0.08578508503667931
Kyrgyzstan,KGZ,417,theil,2000,2024,2.6891838953718934,3.079816462283544,0.3906325669116506,increase,top5,Top 5,top-5 superstar concentration,0.619518851150212,0.028642336562755277,-0.18505224963461764,-0.07247637116669951
Latvia,LVA,428,theil,2000,2024,1.7351453022574224,1.9350170736686365,0.19987177141121415,increase,top5,Top 5,top-5 superstar concentration,0.23249433457040342,0.12222426391004826,-0.07448034715178264,-0.08036647991745494
Lebanon,LBN,422,theil,2000,2024,2.4534823126226573,2.9419625430784997,0.48848023045584243,increase,top5,Top 5,top-5 superstar concentration,0.47263255758524236,0.06624891401173627,0.011121345734922683,-0.061522586876058195
Lesotho,LSO,426,theil,2000,2024,2.810547354516043,2.3797078771070796,-0.4308394774089632,decrease,rank6_50,Ranks 6-50,broader upper-tier concentration,-0.18887025267298113,-0.23629897155858015,-0.08500225335971212,0.07933200018231035
Lithuania,LTU,440,theil,2000,2024,1.820027113180965,1.8918735325974565,0.07184641941649139,increase,top5,Top 5,top-5 superstar concentration,0.12434764725308362,0.01738328843410064,-0.026689759884735764,-0.04319475638595677
Luxembourg,LUX,442,theil,2000,2024,2.403973836064201,2.2835640110600917,-0.12040982500410946,decrease,top5,Top 5,top-5 superstar concentration,-0.20952797262289158,0.05193571611042569,0.027447136784119475,0.009735294724237294
Madagascar,MDG,450,theil,2000,2024,2.7578977207879185,2.5681333725636293,-0.18976434822428923,decrease,top5,Top 5,top-5 superstar concentration,-0.2919019096932095,0.003223595274202795,0.07461928522710753,0.024294680967609606
Malawi,MWI,454,theil,2000,2024,2.6555001788704318,2.7710314450862374,0.11553126621580567,increase,top5,Top 5,top-5 superstar concentration,0.24773155341016917,0.024977229060238804,-0.14125074907027574,-0.015926767184327062
Malaysia,MYS,458,theil,2000,2024,2.5447398950123907,2.0979196115227543,-0.4468202834896364,decrease,top5,Top 5,top-5 superstar concentration,-0.5646600671213129,-0.03688639505072111,0.08996515036026365,0.06476102832213457
Maldives,MDV,462,theil,2000,2024,2.673585081093774,2.3131067266446066,-0.3604783544491674,decrease,top5,Top 5,top-5 superstar concentration,-0.2415942206963368,-0.18275354615868378,0.03277079006128447,0.031098622344569032
Mali,MLI,466,theil,2000,2023,2.9754988060711716,2.931458142328236,-0.04404066374293558,decrease,rank6_50,Ranks 6-50,broader upper-tier concentration,0.000634388247466644,-0.06313162798964767,0.02256936798762399,-0.004112791988378592
Malta,MLT,470,theil,2000,2024,4.430295928526032,2.9285666378301984,-1.5017292906958337,decrease,top5,Top 5,top-5 superstar concentration,-2.1764679031918446,0.3802357312484867,0.21538080613065966,0.07912207511686448
Mauritania,MRT,478,theil,2000,2024,3.6756274609492303,3.4060623451504797,-0.26956511579875064,decrease,rank6_50,Ranks 6-50,broader upper-tier concentration,0.1613784384062955,-0.44825906281498784,0.01818210622308164,-0.0008665976131404067
Mauritius,MUS,480,theil,2000,2024,2.130425773462594,2.2035765347340552,0.07315076127146103,increase,top5,Top 5,top-5 superstar concentration,0.21283135645927365,-0.02195699285388264,-0.06961692477660408,-0.048106677557326796
Mexico,MEX,484,theil,2000,2024,2.0020224658709305,2.160949019688879,0.1589265538179485,increase,rank51_200,Ranks 51-200,middle-tail change,-0.007447465079597426,0.048219012104737446,0.08637915022140596,0.031775856571403034
Mongolia,MNG,496,theil,2000,2023,2.9486652751198554,2.5645410723675006,-0.3841242027523548,decrease,rank6_50,Ranks 6-50,broader upper-tier concentration,-0.053949407274790806,-0.3629403651191052,-0.02427643300906901,0.05704200265061126
Montenegro,MNE,499,theil,2006,2024,2.327372151897254,2.242010525110565,-0.08536162678668902,decrease,top5,Top 5,top-5 superstar concentration,-0.09336257803883496,-0.026659434898180567,0.04139502750532953,-0.006734641355002402
Montserrat,MSR,500,theil,2000,2024,3.3646226144119527,2.3647699973800598,-0.9998526170318929,decrease,top5,Top 5,top-5 superstar concentration,-0.887172088929592,-0.341553126202937,0.10785145332360802,0.12102114477702677
Morocco,MAR,504,theil,2000,2024,2.262633025105156,2.377288646736238,0.11465562163108212,increase,rank6_50,Ranks 6-50,broader upper-tier concentration,-0.07036780130822917,0.19989007904918465,0.015409506417612517,-0.030276162527486588
Mozambique,MOZ,508,theil,2000,2024,2.698568364049742,2.495587231602787,-0.20298113244695504,decrease,top5,Top 5,top-5 superstar concentration,-0.13605769079621055,-0.012541522200634647,-0.06187122789197097,0.007489308441860104
Namibia,NAM,516,theil,2000,2024,2.327728659818223,2.3855065754924145,0.05777791567419133,increase,rank6_50,Ranks 6-50,broader upper-tier concentration,-0.18314875276949505,0.19801052274711006,0.07625832110251263,-0.03334217540593658
Netherlands,NLD,528,theil,2000,2024,1.9149517509535483,1.7662063748812176,-0.14874537607233074,decrease,top5,Top 5,top-5 superstar concentration,-0.4673466581285949,0.2187470590681163,0.09249970452491346,0.007354518463234677
New Zealand,NZL,554,theil,2000,2024,2.0299044574460354,2.0106733197534927,-0.0192311376925427,decrease,top5,Top 5,top-5 superstar concentration,-0.2188955481309124,0.11227787991139626,0.06682751546685917,0.020559015060113747
Nicaragua,NIC,558,theil,2000,2024,2.2705955591301614,2.58321560375738,0.3126200446272187,increase,top5,Top 5,top-5 superstar concentration,0.39084510162537334,0.05281537403932224,-0.05584173421350247,-0.07519869682397481
Niger,NER,562,theil,2000,2024,3.732968370461321,3.5952359849537374,-0.13773238550758338,decrease,rank6_50,Ranks 6-50,broader upper-tier concentration,-0.05203114982114121,-0.13150865056020544,0.041223615012006165,0.0045837998617555935
Nigeria,NGA,566,theil,2000,2024,2.686169954022665,2.3046726286498234,-0.38149732537284153,decrease,top5,Top 5,top-5 superstar concentration,-0.2626630320563862,-0.2543357998138367,0.06837778619101731,0.06712372030636415
North Macedonia,MKD,807,theil,2000,2024,2.095370049829361,2.3381235270321383,0.2427534772027773,increase,top5,Top 5,top-5 superstar concentration,0.4602614423201936,-0.10110651958105998,-0.06940994478304341,-0.04699150075331282
Norway,NOR,579,theil,2000,2024,2.1445603612821915,2.065639478777798,-0.07892088250439366,decrease,top5,Top 5,top-5 superstar concentration,-0.19493022053356046,-0.0028109105257093647,0.07230062669078707,0.04651962186408998
Oman,OMN,512,theil,2000,2024,3.1957343937345537,2.4203743956497745,-0.7753599980847792,decrease,top5,Top 5,top-5 superstar concentration,-0.913204383715096,0.054341950784591475,0.03394546842402674,0.04955696642169849
Pakistan,PAK,586,theil,2003,2024,2.5917533028460964,2.8162485573111486,0.22449525446505225,increase,top5,Top 5,top-5 superstar concentration,0.337166727763734,0.02739487658040196,-0.09571504443068579,-0.04435130544839857
Panama,PAN,591,theil,2000,2024,2.1148900363849688,2.228461293595283,0.11357125721031425,increase,top5,Top 5,top-5 superstar concentration,0.17880335141948245,-0.132923678160617,0.09424214464426384,-0.02655056069281496
Paraguay,PRY,600,theil,2000,2024,2.5835974591000372,2.4770722850148466,-0.10652517408519069,decrease,rank51_200,Ranks 51-200,middle-tail change,-0.017215316721877483,0.008379744895854024,-0.09521666910440896,-0.0024729331547582237
Peru,PER,604,theil,2000,2024,2.0333279765238474,1.984166537385685,-0.04916143913816251,decrease,rank6_50,Ranks 6-50,broader upper-tier concentration,-0.008494728198929435,-0.06461587826483861,0.016794158076096632,0.007155009249508473
Philippines,PHL,608,theil,2000,2024,2.0678877642982814,2.1038930501901096,0.036005285891828276,increase,rank6_50,Ranks 6-50,broader upper-tier concentration,0.027506201935044494,0.06325938675065346,-0.036136399579737466,-0.018623903214131737
Poland,POL,616,theil,2000,2024,1.6045349146118044,1.7100254369554546,0.1054905223436502,increase,rank6_50,Ranks 6-50,broader upper-tier concentration,0.026347803336630282,0.08740619874808442,0.050926986913232886,-0.059190466654296725
Portugal,PRT,620,theil,2000,2024,1.852870275253246,1.7074119252640827,-0.1454583499891633,decrease,top5,Top 5,top-5 superstar concentration,-0.26337158255192705,0.04837375083638695,0.044972782502241904,0.024566699224134445
Qatar,QAT,634,theil,2000,2024,2.9561803416646146,2.4722405529303817,-0.48393978873423293,decrease,top5,Top 5,top-5 superstar concentration,-0.3111462944650031,-0.025576504175934378,-0.09470176695701177,-0.05251522313628319
Rep. of Korea,KOR,410,theil,2000,2024,2.4531667269017627,1.8773552467723365,-0.5758114801294263,decrease,top5,Top 5,top-5 superstar concentration,-0.9293944030276304,0.14878896158443577,0.12186081604652443,0.0829331452672443
Rep. of Moldova,MDA,498,theil,2000,2024,2.525868393422941,1.9552821796764313,-0.5705862137465096,decrease,top5,Top 5,top-5 superstar concentration,-0.5730971581046845,-0.05428888111677299,-0.0087596683076272,0.06555949378257485
Romania,ROU,642,theil,2000,2024,1.7677897992943263,1.7403274756508988,-0.02746232364342749,decrease,top5,Top 5,top-5 superstar concentration,0.14767166060501885,-0.07683005497334805,-0.10101784331944086,0.00271391404434268
Russian Federation,RUS,643,theil,2000,2021,1.9785729958138618,1.7656155821693276,-0.21295741364453424,decrease,top5,Top 5,top-5 superstar concentration,-0.15136759647743908,-0.07760581341434947,-0.020060412520878423,0.036076408768132256
Rwanda,RWA,646,theil,2001,2022,3.4399281531616084,2.936938498848688,-0.5029896543129202,decrease,rank6_50,Ranks 6-50,broader upper-tier concentration,-0.19168148921585115,-0.4456711730528238,0.09615821790958423,0.03820479004617078
Saint Lucia,LCA,662,theil,2000,2020,2.3370056902320675,2.3875985965835453,0.05059290635147784,increase,rank6_50,Ranks 6-50,broader upper-tier concentration,-0.04395178937832689,0.08327775155646489,0.02376664292760755,-0.012499698754267735
Saint Vincent and the Grenadines,VCT,670,theil,2000,2023,2.6161360655331563,2.3246848183395565,-0.2914512471935997,decrease,rank6_50,Ranks 6-50,broader upper-tier concentration,-0.20239956256345631,-0.22934078230934907,0.06623601369228227,0.07405308398692359
Samoa,WSM,882,theil,2001,2024,2.892160373348592,2.620391754611592,-0.2717686187370001,decrease,rank6_50,Ranks 6-50,broader upper-tier concentration,0.021097973274117776,-0.3140553612987278,0.005613628253600567,0.015575141034008214
Sao Tome and Principe,STP,678,theil,2000,2023,3.8466453467376764,3.1742760568682895,-0.6723692898693869,decrease,rank6_50,Ranks 6-50,broader upper-tier concentration,-0.06981833603296672,-0.6230579060757107,-0.01411003775048042,0.034616989989770905
Saudi Arabia,SAU,682,theil,2000,2024,2.54986954958072,2.2917591280445917,-0.2581104215361285,decrease,top5,Top 5,top-5 superstar concentration,-0.16431843143532865,-0.15072921783852455,0.03528112592451871,0.02165610181320614
Senegal,SEN,686,theil,2000,2024,2.7358799314946385,2.57878754469974,-0.15709238679489834,decrease,top5,Top 5,top-5 superstar concentration,-0.12078811619737584,-0.07723789088166988,0.0404772758393549,0.000456344444792936
Serbia,SRB,688,theil,2006,2024,1.8317596859525134,1.7864659287222393,-0.04529375723027407,decrease,rank6_50,Ranks 6-50,broader upper-tier concentration,0.021688902903047758,-0.16849872229543283,0.06703403821566023,0.03448202394645056
Seychelles,SYC,690,theil,2000,2024,2.5631998622520094,2.5091297906667767,-0.05407007158523269,decrease,top5,Top 5,top-5 superstar concentration,0.3628750936980819,-0.3543093299356911,-0.06952277976772481,0.006886944420101959
Singapore,SGP,702,theil,2000,2024,2.658098180491441,2.708200118055059,0.05010193756361758,increase,top5,Top 5,top-5 superstar concentration,-0.412746622326857,0.3874502573619619,0.07662125634024813,-0.001222953811735445
Slovakia,SVK,703,theil,2000,2024,1.8619149035478162,2.338837291030034,0.47692238748221794,increase,top5,Top 5,top-5 superstar concentration,0.3171382403835653,0.261270235384352,-0.0058346030841872065,-0.09565148520151211
Slovenia,SVN,705,theil,2000,2024,1.7033635602710602,3.405124590275509,1.701761030004449,increase,top5,Top 5,top-5 superstar concentration,2.2169576166215235,0.027780272596273248,-0.3043774031316506,-0.23859945608169678
South Africa,ZAF,710,theil,2000,2024,1.804425304993853,1.8218230909890378,0.017397785995184822,increase,top5,Top 5,top-5 superstar concentration,-0.14818163995192302,0.13592316978110575,0.02150082964471839,0.00815542652128351
Spain,ESP,724,theil,2000,2024,1.980088088307107,1.737937825003204,-0.242150263303903,decrease,top5,Top 5,top-5 superstar concentration,-0.5454898824630542,0.1475302003406862,0.13531604589525603,0.020493372923209546
Sri Lanka,LKA,144,theil,2000,2024,2.387445116050979,2.1735315163720026,-0.2139135996789765,decrease,rank6_50,Ranks 6-50,broader upper-tier concentration,-0.05281057582978521,-0.15802853208848067,-0.04842864032905159,0.04535414856834134
Suriname,SUR,740,theil,2000,2024,3.114226910857963,2.509542385718817,-0.6046845251391462,decrease,top5,Top 5,top-5 superstar concentration,-0.6311902292475358,0.006719305585734858,0.0027278922262423677,0.017058506296412326
Sweden,SWE,752,theil,2000,2024,1.9663641653839246,1.9532365033426802,-0.013127662041244381,decrease,top5,Top 5,top-5 superstar concentration,-0.1757420766387987,0.10503470295145378,0.04229072697499653,0.015288984671104386
Switzerland,CHE,757,theil,2000,2024,2.0228694385434083,3.885485434626351,1.8626159960829427,increase,top5,Top 5,top-5 superstar concentration,2.6787920012524054,-0.4486837318973446,-0.20753367750313376,-0.15995859576898436
Thailand,THA,764,theil,2000,2024,2.1536951030134994,2.156674935712433,0.0029798326989336488,increase,top5,Top 5,top-5 superstar concentration,0.08677562682327788,0.02616571343380447,-0.06936705133733778,-0.04059445622081034
Togo,TGO,768,theil,2000,2024,3.344503072989111,2.8709030110261775,-0.4736000619629337,decrease,top5,Top 5,top-5 superstar concentration,-0.5256498962228505,-0.09425132422557292,0.09598180569985715,0.05031935278563264
Tonga,TON,776,theil,2000,2023,3.7131085493615488,2.7758907905121757,-0.9372177588493731,decrease,rank6_50,Ranks 6-50,broader upper-tier concentration,-0.4238713693145263,-0.5396756437425092,-0.022828116268236887,0.04915737047589942
Trinidad and Tobago,TTO,780,theil,2000,2024,2.3990199954066744,2.5929607366077834,0.19394074120110893,increase,rank6_50,Ranks 6-50,broader upper-tier concentration,0.06774606662694094,0.18350782026282952,0.00021856582902624044,-0.05753171151768785
Tunisia,TUN,788,theil,2000,2024,2.16988798089592,2.1052568134235488,-0.06463116747237141,decrease,top5,Top 5,top-5 superstar concentration,-0.08433275165338927,0.03328588955893952,-0.00944158798509187,-0.0041427173928296895
Türkiye,TUR,792,theil,2000,2024,2.0252781808845546,2.181477483164135,0.15619930227958045,increase,top5,Top 5,top-5 superstar concentration,0.14710005474183951,0.07850338799295598,-0.026268709908423227,-0.04313543054679142
USA,USA,842,theil,2000,2024,2.331047756140039,2.167317663676641,-0.16373009246339798,decrease,top5,Top 5,top-5 superstar concentration,-0.4468982060900868,0.18328661222973897,0.07199315982559273,0.027888341571358055
Uganda,UGA,800,theil,2000,2024,2.6754940631522386,3.6308939878550026,0.955399924702764,increase,top5,Top 5,top-5 superstar concentration,1.8421489081521856,-0.635815855362497,-0.18770291247276244,-0.0632302156141622
Ukraine,UKR,804,theil,2000,2024,2.0171351087877905,1.9150466642515012,-0.10208844453628929,decrease,rank6_50,Ranks 6-50,broader upper-tier concentration,-0.013558891363497527,-0.0744277187566933,-0.011279528212564616,-0.002822306203534297
United Arab Emirates,ARE,784,theil,2005,2023,2.627789580630318,3.5530341323989263,0.9252445517686083,increase,top5,Top 5,top-5 superstar concentration,1.1835523877333765,-0.08664562445939483,-0.12173507464680675,-0.0499271368585668
United Kingdom,GBR,826,theil,2000,2024,2.0170002000148477,2.338229218593497,0.3212290185786495,increase,top5,Top 5,top-5 superstar concentration,0.2217368264182875,0.13359689995848278,-0.007250350884691059,-0.02685435691342984
United Rep. of Tanzania,TZA,834,theil,2000,2024,2.5641608474626136,2.403506101103398,-0.16065474635921584,decrease,top5,Top 5,top-5 superstar concentration,-0.23207387347296338,-0.04119146592624112,0.1225117098605607,-0.009901116820572826
Uruguay,URY,858,theil,2000,2024,2.0034110631714843,2.1306564224674536,0.12724535929596925,increase,rank6_50,Ranks 6-50,broader upper-tier concentration,0.029296302212827474,0.12034778995785733,-0.008151516636661693,-0.014247216238054805
Viet Nam,VNM,704,theil,2000,2023,2.533963922178551,2.006978193111698,-0.5269857290668529,decrease,top5,Top 5,top-5 superstar concentration,-0.5104323706987539,-0.001009560811479293,0.004916643837749368,-0.020460441394369477
Zambia,ZMB,894,theil,2000,2024,2.5249283203171595,2.4729110717593135,-0.05201724855784606,decrease,top5,Top 5,top-5 superstar concentration,-0.5523263901239166,0.39259841420766783,0.14471673106124117,-0.03700600370283799
Zimbabwe,ZWE,716,theil,2000,2024,2.194542731338453,2.536308620687853,0.3417658893494,increase,top5,Top 5,top-5 superstar concentration,0.40937674481001385,-0.15948388664379187,0.11269109394095322,-0.02081806275777473
