reporter_code,country,iso3,year,top_export_sectors,top_export_value_share,weighted_top_sector_input_product_gini,weighted_top_sector_top_supplier_share,weighted_top_sector_source_hhi,median_top_sector_matched_requirement_share,total_exports
380,Italy,ITA,1996,10,0.8186522647468442,0.7152819182979073,0.23699824990155638,0.11652307159407063,0.07074001374826522,249041230534.0
380,Italy,ITA,1997,10,0.8156773529542664,0.7199806587174553,0.22899067735685835,0.11142742738281808,0.07438344496826467,235087169100.0
380,Italy,ITA,1998,10,0.8073591077461739,0.7155830615083482,0.2253621686759149,0.1091309028400894,0.07655400686029704,239276173136.0
380,Italy,ITA,1999,10,0.8094544438021714,0.7085128794583125,0.23097433562267858,0.10762634066650253,0.0745714304352682,231208773582.0
380,Italy,ITA,2000,10,0.7911403112978977,0.7227814611567649,0.22274975273799408,0.10304833264799647,0.09696687381563482,237667248778.272
380,Italy,ITA,2001,10,0.8040317854096116,0.7252073588142892,0.2208542010962254,0.10276429862363443,0.09806779231541476,234760952313.56702
380,Italy,ITA,2002,10,0.7944248429223374,0.7258303337656424,0.22698324570751546,0.10621296234951354,0.09186010023852928,243996487592.329
380,Italy,ITA,2003,10,0.7983124817409468,0.729509209486685,0.2315928297967842,0.10807997244598719,0.08916769843836908,284010291045.801
380,Italy,ITA,2004,10,0.789467476681172,0.7300722351246564,0.22509258844912702,0.10247048804183767,0.09946300461358834,335953530672.777
380,Italy,ITA,2005,10,0.7783828554807742,0.7280994339361637,0.2230660205352754,0.10088072342805779,0.1013490116401265,354059964448.066
380,Italy,ITA,2006,10,0.7736769182550625,0.736884187926993,0.2205241617907163,0.0979143852288131,0.11623965177900633,402365449232.303
380,Italy,ITA,2007,10,0.7770685677246265,0.7276180041790173,0.21356390015153542,0.09225823232601486,0.10643596648418946,476630530509.451
380,Italy,ITA,2008,10,0.7830868943882584,0.714585581247065,0.2255946262581276,0.10487526736545072,0.10133430519286889,514813991481.934
380,Italy,ITA,2009,10,0.7655670752500383,0.7282055506271043,0.22941118101736546,0.09873170013508971,0.10091634759292994,384624400235.316
380,Italy,ITA,2010,10,0.7499777846807386,0.7291923891000208,0.22738483394214107,0.09770033268644705,0.09728859315084279,437708913187.0
380,Italy,ITA,2011,10,0.7518409545911305,0.7258477776129498,0.2238885949704183,0.09599585148601153,0.10507610304321169,512170884900.0
380,Italy,ITA,2012,10,0.752597714102081,0.7249637441536526,0.22230876159581758,0.09982610768161096,0.09992880015342037,484528083938.0
380,Italy,ITA,2013,10,0.7612007918548273,0.7374493028237888,0.22155572930700995,0.09640964316049605,0.09823853997006216,506665111588.0
380,Italy,ITA,2014,10,0.7703482480944477,0.7343104702927133,0.22072124182379638,0.09722442723784944,0.11178902019097633,518353219208.0
380,Italy,ITA,2015,10,0.7755982173007169,0.7240048381611024,0.20914158155715706,0.0919669263606963,0.11207719786287215,444738209918.124
380,Italy,ITA,2016,10,0.7847603311631842,0.7234572509677062,0.22322482263774518,0.09838657616743259,0.1112551388187428,439415332522.63403
380,Italy,ITA,2017,10,0.779480618781775,0.7245683021906646,0.21331696748102247,0.09048011450444553,0.11694474670968738,497215578652.169
380,Italy,ITA,2018,10,0.777572024770334,0.725863870735422,0.21684730720325382,0.09201263707837472,0.11648955881831882,538760278853.782
380,Italy,ITA,2019,10,0.7918435778229238,0.7274591618494946,0.2091485230473207,0.09150680418283812,0.10623062705986519,509663023145.079
380,Italy,ITA,2020,10,0.7874337846992272,0.7327465596796211,0.21294932595462066,0.0946196130976327,0.10625850311997037,470541764322.726
380,Italy,ITA,2021,10,0.7798386703275232,0.7351604350224551,0.2005810172460389,0.08859665435515857,0.12134193560096612,578281438607.364
380,Italy,ITA,2022,10,0.7592882755028152,0.7275176461600631,0.20978971049063028,0.0999503083698069,0.13912945041080954,632910175817.646
380,Italy,ITA,2023,10,0.7805896350783503,,,,0.0,653589465853.028
380,Italy,ITA,2024,10,0.788800170566517,,,,0.0,628773462492.474
380,Italy,ITA,2025,10,0.7825909133460803,,,,0.0,699622115360.967
392,Japan,JPN,1988,10,0.9268304173601213,,,,0.0,261479080811.0
392,Japan,JPN,1989,10,0.9257052500884405,,,,0.0,271359117690.0
392,Japan,JPN,1990,10,0.9178932768026941,,,,0.0,282557609847.0
392,Japan,JPN,1991,10,0.9178364511705532,,,,0.0,309656136918.0
392,Japan,JPN,1992,10,0.915254243491453,,,,0.0,334457448641.0
392,Japan,JPN,1993,10,0.914200976726298,,,,0.0,355005775227.0
392,Japan,JPN,1994,10,0.91801977916081,,,,0.0,388283598265.0
392,Japan,JPN,1995,10,0.917998002853848,0.7923165760199782,0.3111549557024387,0.15777651588700461,0.01959455349342195,433871099122.0
392,Japan,JPN,1996,10,0.9174381417917647,0.7900815292162161,0.33156799762758593,0.17092380983345487,0.02168038223282292,401062137997.0
392,Japan,JPN,1997,10,0.9178295520298697,0.796092002856966,0.3373431106094008,0.1763777277048716,0.02448094271940139,409892086815.0
392,Japan,JPN,1998,10,0.9187622146011698,0.7889954025652849,0.3462585775961438,0.1844462330453408,0.02287711685038339,376428035167.0
