flow,product_id,source_raw_file,classification_code
Exports,741920,COMTRADE-FINAL-CA0312022H6[2025-06-10].gz,H6
Exports,842132,COMTRADE-FINAL-CA0312022H6[2025-06-10].gz,H6
Exports,843239,COMTRADE-FINAL-CA0312022H6[2025-06-10].gz,H6
Exports,846219,COMTRADE-FINAL-CA0312022H6[2025-06-10].gz,H6
Exports,846232,COMTRADE-FINAL-CA0312022H6[2025-06-10].gz,H6
Exports,846259,COMTRADE-FINAL-CA0312022H6[2025-06-10].gz,H6
Exports,852492,COMTRADE-FINAL-CA0312022H6[2025-06-10].gz,H6
Exports,854929,COMTRADE-FINAL-CA0312022H6[2025-06-10].gz,H6
Imports,382711,COMTRADE-FINAL-CA0312022H6[2025-06-10].gz,H6
Imports,382762,COMTRADE-FINAL-CA0312022H6[2025-06-10].gz,H6
Imports,440713,COMTRADE-FINAL-CA0312022H6[2025-06-10].gz,H6
Imports,701972,COMTRADE-FINAL-CA0312022H6[2025-06-10].gz,H6
Imports,810690,COMTRADE-FINAL-CA0312022H6[2025-06-10].gz,H6
Imports,841933,COMTRADE-FINAL-CA0312022H6[2025-06-10].gz,H6
Imports,846251,COMTRADE-FINAL-CA0312022H6[2025-06-10].gz,H6
Imports,847983,COMTRADE-FINAL-CA0312022H6[2025-06-10].gz,H6
Imports,950821,COMTRADE-FINAL-CA0312022H6[2025-06-10].gz,H6
Exports,010613,COMTRADE-FINAL-CA0312023H6[2025-06-10].gz,H6
Exports,160417,COMTRADE-FINAL-CA0312023H6[2025-06-10].gz,H6
Exports,291734,COMTRADE-FINAL-CA0312023H6[2025-06-10].gz,H6
Exports,293211,COMTRADE-FINAL-CA0312023H6[2025-06-10].gz,H6
Exports,320418,COMTRADE-FINAL-CA0312023H6[2025-06-10].gz,H6
Exports,340241,COMTRADE-FINAL-CA0312023H6[2025-06-10].gz,H6
Exports,390761,COMTRADE-FINAL-CA0312023H6[2025-06-10].gz,H6
Exports,390931,COMTRADE-FINAL-CA0312023H6[2025-06-10].gz,H6
Exports,440220,COMTRADE-FINAL-CA0312023H6[2025-06-10].gz,H6
Exports,441242,COMTRADE-FINAL-CA0312023H6[2025-06-10].gz,H6
Exports,520543,COMTRADE-FINAL-CA0312023H6[2025-06-10].gz,H6
Exports,521112,COMTRADE-FINAL-CA0312023H6[2025-06-10].gz,H6
Exports,530290,COMTRADE-FINAL-CA0312023H6[2025-06-10].gz,H6
Exports,846233,COMTRADE-FINAL-CA0312023H6[2025-06-10].gz,H6
Exports,846262,COMTRADE-FINAL-CA0312023H6[2025-06-10].gz,H6
Exports,950822,COMTRADE-FINAL-CA0312023H6[2025-06-10].gz,H6
Imports,070954,COMTRADE-FINAL-CA0312023H6[2025-06-10].gz,H6
Imports,290348,COMTRADE-FINAL-CA0312023H6[2025-06-10].gz,H6
Imports,291050,COMTRADE-FINAL-CA0312023H6[2025-06-10].gz,H6
Imports,292425,COMTRADE-FINAL-CA0312023H6[2025-06-10].gz,H6
Imports,293080,COMTRADE-FINAL-CA0312023H6[2025-06-10].gz,H6
Imports,293154,COMTRADE-FINAL-CA0312023H6[2025-06-10].gz,H6
Imports,300251,COMTRADE-FINAL-CA0312023H6[2025-06-10].gz,H6
Imports,382492,COMTRADE-FINAL-CA0312023H6[2025-06-10].gz,H6
Imports,440132,COMTRADE-FINAL-CA0312023H6[2025-06-10].gz,H6
Imports,810399,COMTRADE-FINAL-CA0312023H6[2025-06-10].gz,H6
Imports,811269,COMTRADE-FINAL-CA0312023H6[2025-06-10].gz,H6
Imports,854929,COMTRADE-FINAL-CA0312023H6[2025-06-10].gz,H6
Imports,890323,COMTRADE-FINAL-CA0312023H6[2025-06-10].gz,H6
Exports,070956,COMTRADE-FINAL-CA0312024H6[2025-02-24].gz,H6
Exports,120721,COMTRADE-FINAL-CA0312024H6[2025-02-24].gz,H6
Exports,151090,COMTRADE-FINAL-CA0312024H6[2025-02-24].gz,H6
Exports,370244,COMTRADE-FINAL-CA0312024H6[2025-02-24].gz,H6
Exports,380120,COMTRADE-FINAL-CA0312024H6[2025-02-24].gz,H6
Exports,380862,COMTRADE-FINAL-CA0312024H6[2025-02-24].gz,H6
Exports,440691,COMTRADE-FINAL-CA0312024H6[2025-02-24].gz,H6
Exports,441892,COMTRADE-FINAL-CA0312024H6[2025-02-24].gz,H6
Exports,520612,COMTRADE-FINAL-CA0312024H6[2025-02-24].gz,H6
Exports,681513,COMTRADE-FINAL-CA0312024H6[2025-02-24].gz,H6
Exports,841934,COMTRADE-FINAL-CA0312024H6[2025-02-24].gz,H6
Exports,843241,COMTRADE-FINAL-CA0312024H6[2025-02-24].gz,H6
Exports,846251,COMTRADE-FINAL-CA0312024H6[2025-02-24].gz,H6
Exports,848520,COMTRADE-FINAL-CA0312024H6[2025-02-24].gz,H6
Exports,854159,COMTRADE-FINAL-CA0312024H6[2025-02-24].gz,H6
Exports,870129,COMTRADE-FINAL-CA0312024H6[2025-02-24].gz,H6
Imports,030910,COMTRADE-FINAL-CA0312024H6[2025-02-24].gz,H6
Imports,151630,COMTRADE-FINAL-CA0312024H6[2025-02-24].gz,H6
Imports,293296,COMTRADE-FINAL-CA0312024H6[2025-02-24].gz,H6
Imports,440611,COMTRADE-FINAL-CA0312024H6[2025-02-24].gz,H6
Imports,441242,COMTRADE-FINAL-CA0312024H6[2025-02-24].gz,H6
Imports,842870,COMTRADE-FINAL-CA0312024H6[2025-02-24].gz,H6
Imports,854939,COMTRADE-FINAL-CA0312024H6[2025-02-24].gz,H6
Exports,050300,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,050590,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,090610,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,090700,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,100200,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,100700,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,100820,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,100830,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,120500,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,120760,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,120923,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,120925,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,140290,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,140390,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,150200,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,150510,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,150590,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,151560,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,152110,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,200120,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,230220,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,230670,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,252810,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,252890,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,270791,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,270810,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,280920,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,282510,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,282550,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,282560,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,282611,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,282734,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,283321,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,283323,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,283326,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,283327,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,283523,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,283524,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,283691,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,284019,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,284030,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,284120,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,284130,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,284140,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,284161,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,284170,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,284610,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,290314,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,290321,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,290341,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,290361,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,290514,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,290515,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,290517,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,290522,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,290529,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,290543,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,290550,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,290712,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,290715,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,290721,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,290722,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,290730,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,290810,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,290820,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,290890,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,290930,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,290941,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,290942,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,291010,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,291221,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,291230,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,291242,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,291260,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,291300,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,291422,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,291423,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,291439,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,291450,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,291469,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,291533,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,291535,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,291540,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,291613,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,291614,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,291615,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,291634,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,291635,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,291714,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,291719,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,291720,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,291731,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,291735,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,291813,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,291821,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,291822,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,291823,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,291830,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,291900,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,292111,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,292112,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,292141,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,292142,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,292143,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,292149,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,292151,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,292213,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,292519,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,292700,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,293030,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,293212,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,293213,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,293221,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,293229,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,293311,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,293340,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,293361,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,293390,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,293430,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,293490,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,293623,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,293722,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,293792,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,293799,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,293810,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,293910,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,293930,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,293941,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,293949,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,293950,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,293962,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,293990,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,310250,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,320630,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,320643,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,330121,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,350219,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,370241,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,370242,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,370243,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,370251,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,370294,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,380620,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,381710,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,381720,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,391220,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,392073,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,400121,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,400122,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,401013,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,401024,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,410710,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,410721,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,430120,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,430160,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,430212,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,441139,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,441214,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,441293,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,460110,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,470311,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,470500,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,480252,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,480570,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,481012,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,481131,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,481140,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,510210,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,510530,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,510540,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,511211,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,520535,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,520546,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,520613,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,520622,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,520641,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,520853,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,520912,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,520921,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,520941,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,521012,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,521021,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,521022,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,521031,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,521122,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,521141,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,521151,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,530210,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,530599,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,530911,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,540310,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,540333,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,540341,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,540781,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,550130,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,550310,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,550941,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,550952,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,550991,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,550992,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,551012,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,551322,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,551421,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,551441,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,551522,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,551591,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,551621,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,551623,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,551643,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,551692,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,580123,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,580126,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,600241,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,600291,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,681220,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,690320,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,701952,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,710510,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,721913,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,722520,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,722692,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,731413,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,740722,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,740931,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,741011,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,741811,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,750400,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,810192,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,810210,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,810411,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,810510,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,810910,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,811220,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,843062,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,844340,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,846912,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,854050,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,854091,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,854214,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,910620,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,910899,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,911210,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,911280,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,930590,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,961330,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Imports,430140,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Imports,810291,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Imports,811291,COMTRADE-FINAL-CA0322000H1[2002-09-01].gz,H1
Exports,050610,COMTRADE-FINAL-CA0322001H1[2002-10-23].gz,H1
Exports,050900,COMTRADE-FINAL-CA0322001H1[2002-10-23].gz,H1
Exports,110314,COMTRADE-FINAL-CA0322001H1[2002-10-23].gz,H1
Exports,130213,COMTRADE-FINAL-CA0322001H1[2002-10-23].gz,H1
Exports,151410,COMTRADE-FINAL-CA0322001H1[2002-10-23].gz,H1
Exports,230640,COMTRADE-FINAL-CA0322001H1[2002-10-23].gz,H1
Exports,250621,COMTRADE-FINAL-CA0322001H1[2002-10-23].gz,H1
Exports,252922,COMTRADE-FINAL-CA0322001H1[2002-10-23].gz,H1
Exports,270760,COMTRADE-FINAL-CA0322001H1[2002-10-23].gz,H1
Exports,280910,COMTRADE-FINAL-CA0322001H1[2002-10-23].gz,H1
Exports,282736,COMTRADE-FINAL-CA0322001H1[2002-10-23].gz,H1
Exports,283670,COMTRADE-FINAL-CA0322001H1[2002-10-23].gz,H1
Exports,283692,COMTRADE-FINAL-CA0322001H1[2002-10-23].gz,H1
Exports,284110,COMTRADE-FINAL-CA0322001H1[2002-10-23].gz,H1
Exports,284420,COMTRADE-FINAL-CA0322001H1[2002-10-23].gz,H1
Exports,290351,COMTRADE-FINAL-CA0322001H1[2002-10-23].gz,H1
Exports,290542,COMTRADE-FINAL-CA0322001H1[2002-10-23].gz,H1
Exports,290549,COMTRADE-FINAL-CA0322001H1[2002-10-23].gz,H1
Exports,290614,COMTRADE-FINAL-CA0322001H1[2002-10-23].gz,H1
Exports,291100,COMTRADE-FINAL-CA0322001H1[2002-10-23].gz,H1
Exports,291736,COMTRADE-FINAL-CA0322001H1[2002-10-23].gz,H1
Exports,292230,COMTRADE-FINAL-CA0322001H1[2002-10-23].gz,H1
Exports,292610,COMTRADE-FINAL-CA0322001H1[2002-10-23].gz,H1
Exports,293351,COMTRADE-FINAL-CA0322001H1[2002-10-23].gz,H1
Exports,293410,COMTRADE-FINAL-CA0322001H1[2002-10-23].gz,H1
Exports,293921,COMTRADE-FINAL-CA0322001H1[2002-10-23].gz,H1
Exports,293942,COMTRADE-FINAL-CA0322001H1[2002-10-23].gz,H1
Exports,293969,COMTRADE-FINAL-CA0322001H1[2002-10-23].gz,H1
Exports,320642,COMTRADE-FINAL-CA0322001H1[2002-10-23].gz,H1
Exports,330126,COMTRADE-FINAL-CA0322001H1[2002-10-23].gz,H1
Exports,470329,COMTRADE-FINAL-CA0322001H1[2002-10-23].gz,H1
Exports,481021,COMTRADE-FINAL-CA0322001H1[2002-10-23].gz,H1
